Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1718_Enrollment,1718_Free_Meal_Count,1718_Free_Meal_Percent,1718_FRPM_Count,1718_FRPM_Percent
2017-2018,Los Angeles,Lancaster Elementary,Monte Vista Elementary,Elementary Schools (Public),Traditional,K,5,777,638,0.821,674,0.867
2017-2018,Los Angeles,Lancaster Elementary,Piute Middle,Intermediate/Middle Schools (Public),Traditional,6,8,938,848,0.904,876,0.934
2017-2018,Los Angeles,Lancaster Elementary,Sierra Elementary,Elementary Schools (Public),Traditional,K,5,616,532,0.8640000000000001,559,0.907
2017-2018,Los Angeles,Lancaster Elementary,Sunnydale Elementary,Elementary Schools (Public),Traditional,K,6,618,531,0.8590000000000001,560,0.9059999999999999
2017-2018,Los Angeles,Lancaster Elementary,Nancy Cory Elementary,Elementary Schools (Public),Traditional,K,6,765,534,0.698,585,0.765
2017-2018,Los Angeles,Lancaster Elementary,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,777,660,0.8490000000000001,712,0.9159999999999999
2017-2018,Los Angeles,Lancaster Elementary,Jack Northrop Elementary,Elementary Schools (Public),Traditional,K,5,713,562,0.7879999999999999,606,0.85
2017-2018,Los Angeles,Lancaster Elementary,Lancaster Alternative and Virtual Academies,Alternative Schools of Choice,Alternative School of Choice,4,8,60,56,0.9329999999999999,58,0.9670000000000001
2017-2018,Los Angeles,Lancaster Elementary,West Wind Elementary,Elementary Schools (Public),Traditional,K,5,747,406,0.544,446,0.597
2017-2018,Los Angeles,Lancaster Elementary,New Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,961,822,0.855,870,0.905
2017-2018,Los Angeles,Lancaster Elementary,Crossroads Community Day,District Community Day Schools,Community Day School,K,8,54,51,0.9440000000000001,52,0.963
2017-2018,Los Angeles,Las Virgenes Unified,"Nonpublic, Nonsectarian Schools",,,,,18,1,0.055999999999999994,1,0.055999999999999994
2017-2018,Los Angeles,Las Virgenes Unified,Alice C. Stelle Middle,Intermediate/Middle Schools (Public),Traditional,6,8,827,89,0.10800000000000001,102,0.12300000000000001
2017-2018,Los Angeles,Las Virgenes Unified,Mariposa School of Global Education,Alternative Schools of Choice,Alternative School of Choice,K,8,386,37,0.096,40,0.10400000000000001
2017-2018,Los Angeles,Las Virgenes Unified,Agoura High,High Schools (Public),Traditional,9,12,2078,223,0.107,235,0.113
2017-2018,Los Angeles,Las Virgenes Unified,Calabasas High,High Schools (Public),Traditional,9,12,2000,246,0.12300000000000001,273,0.13699999999999998
2017-2018,Los Angeles,Las Virgenes Unified,Arthur E. Wright Middle,Intermediate/Middle Schools (Public),Traditional,6,8,846,109,0.129,125,0.14800000000000002
2017-2018,Los Angeles,Las Virgenes Unified,Chaparral Elementary,Elementary Schools (Public),Traditional,K,5,622,70,0.113,82,0.132
2017-2018,Los Angeles,Las Virgenes Unified,Round Meadow Elementary,Elementary Schools (Public),Traditional,K,5,599,39,0.065,45,0.075
2017-2018,Los Angeles,Las Virgenes Unified,White Oak Elementary,Elementary Schools (Public),Traditional,K,5,455,27,0.059000000000000004,29,0.064
2017-2018,Los Angeles,Las Virgenes Unified,Yerba Buena Elementary,Elementary Schools (Public),Traditional,K,5,372,34,0.091,39,0.105
2017-2018,Los Angeles,Las Virgenes Unified,Lindero Canyon Middle,Intermediate/Middle Schools (Public),Traditional,6,8,983,108,0.11,123,0.125
2017-2018,Los Angeles,Las Virgenes Unified,Lupin Hill Elementary,Elementary Schools (Public),Traditional,K,5,545,102,0.187,119,0.218
2017-2018,Los Angeles,Las Virgenes Unified,Sumac Elementary,Elementary Schools (Public),Traditional,K,5,377,108,0.28600000000000003,122,0.324
2017-2018,Los Angeles,Las Virgenes Unified,Willow Elementary,Elementary Schools (Public),Traditional,K,5,617,48,0.078,55,0.08900000000000001
2017-2018,Los Angeles,Las Virgenes Unified,Bay Laurel Elementary,Elementary Schools (Public),Traditional,K,5,598,42,0.07,44,0.07400000000000001
2017-2018,Los Angeles,Lawndale Elementary,"Nonpublic, Nonsectarian Schools",,,,,9,0,0.0,0,0.0
2017-2018,Los Angeles,Lawndale Elementary,Jane Addams Middle,Intermediate/Middle Schools (Public),Traditional,6,8,875,630,0.72,716,0.818
2017-2018,Los Angeles,Lawndale Elementary,Environmental Charter High,High Schools (Public),Traditional,9,12,523,365,0.698,433,0.828
2017-2018,Los Angeles,Lawndale Elementary,William Anderson Elementary,Elementary Schools (Public),Traditional,K,5,730,569,0.779,640,0.877
2017-2018,Los Angeles,Lawndale Elementary,Billy Mitchell Elementary,Elementary Schools (Public),Traditional,K,5,534,392,0.7340000000000001,456,0.8540000000000001
2017-2018,Los Angeles,Lawndale Elementary,Lucille J. Smith Elementary,Elementary Schools (Public),Traditional,K,5,425,289,0.68,341,0.802
2017-2018,Los Angeles,Lawndale Elementary,Mark Twain Elementary,Elementary Schools (Public),Traditional,K,5,550,313,0.569,366,0.665
2017-2018,Los Angeles,Lawndale Elementary,F. D. Roosevelt Elementary,Elementary Schools (Public),Traditional,K,5,610,503,0.825,541,0.887
2017-2018,Los Angeles,Lawndale Elementary,Will Rogers Middle,Intermediate/Middle Schools (Public),Traditional,6,8,998,783,0.785,856,0.858
2017-2018,Los Angeles,Lawndale Elementary,William Green Elementary,Elementary Schools (Public),Traditional,K,5,699,542,0.775,588,0.841
2017-2018,Los Angeles,Lennox,"Nonpublic, Nonsectarian Schools",,,,,6,2,0.33299999999999996,2,0.33299999999999996
2017-2018,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",High Schools (Public),Traditional,9,12,583,463,0.794,535,0.9179999999999999
2017-2018,Los Angeles,Lennox,Dolores Huerta Elementary,Elementary Schools (Public),Traditional,K,5,624,542,0.8690000000000001,601,0.963
2017-2018,Los Angeles,Lennox,Century Community Charter,Intermediate/Middle Schools (Public),Traditional,6,8,467,359,0.769,396,0.848
2017-2018,Los Angeles,Lennox,Century Academy for Excellence,Intermediate/Middle Schools (Public),Traditional,6,8,215,196,0.912,206,0.958
2017-2018,Los Angeles,Lennox,Lennox Virtual Academy,Alternative Schools of Choice,Alternative School of Choice,K,8,246,63,0.256,118,0.48
2017-2018,Los Angeles,Lennox,Animo Leadership High,High Schools (Public),Traditional,9,12,634,532,0.8390000000000001,605,0.9540000000000001
2017-2018,Los Angeles,Lennox,Buford Elementary,Elementary Schools (Public),Traditional,K,5,667,562,0.843,623,0.934
2017-2018,Los Angeles,Lennox,Felton Elementary,Elementary Schools (Public),Traditional,K,5,536,470,0.877,512,0.955
2017-2018,Los Angeles,Lennox,Jefferson Elementary,Elementary Schools (Public),Traditional,K,5,903,790,0.875,859,0.951
2017-2018,Los Angeles,Lennox,Moffett Elementary,Elementary Schools (Public),Traditional,K,5,871,739,0.848,818,0.9390000000000001
2017-2018,Los Angeles,Lennox,Lennox Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1492,1323,0.887,1448,0.971
2017-2018,Los Angeles,Little Lake City Elementary,District Office,,,K,8,1,1,1.0,1,1.0
2017-2018,Los Angeles,Little Lake City Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,0,0.0,0,0.0
2017-2018,Los Angeles,Little Lake City Elementary,Cresson Elementary,Elementary Schools (Public),Traditional,K,5,283,181,0.64,220,0.777
2017-2018,Los Angeles,Little Lake City Elementary,Jersey Avenue Elementary,Elementary Schools (Public),Traditional,K,5,479,228,0.47600000000000003,319,0.6659999999999999
2017-2018,Los Angeles,Little Lake City Elementary,Lake Center Middle,Intermediate/Middle Schools (Public),Traditional,6,8,905,432,0.47700000000000004,625,0.691
2017-2018,Los Angeles,Little Lake City Elementary,Lakeland Elementary,Elementary Schools (Public),Traditional,K,5,327,182,0.557,247,0.755
2017-2018,Los Angeles,Little Lake City Elementary,Lakeside Middle,Intermediate/Middle Schools (Public),Traditional,6,8,614,322,0.524,446,0.726
2017-2018,Los Angeles,Little Lake City Elementary,Lakeview Elementary,Elementary Schools (Public),Traditional,K,5,551,260,0.47200000000000003,358,0.65
2017-2018,Los Angeles,Little Lake City Elementary,Paddison Elementary,Elementary Schools (Public),Traditional,K,5,431,238,0.552,310,0.7190000000000001
2017-2018,Los Angeles,Little Lake City Elementary,Studebaker Elementary,Elementary Schools (Public),Traditional,K,5,488,239,0.49,328,0.672
2017-2018,Los Angeles,Little Lake City Elementary,William W. Orr Elementary,Elementary Schools (Public),Traditional,K,5,393,241,0.613,306,0.779
2017-2018,Los Angeles,Long Beach Unified,District Office,,,K,Adult,39,10,0.256,10,0.256
2017-2018,Los Angeles,Long Beach Unified,"Nonpublic, Nonsectarian Schools",,,,,235,80,0.34,92,0.391
2017-2018,Los Angeles,Long Beach Unified,Chavez Elementary,Elementary Schools (Public),Traditional,K,5,390,303,0.777,344,0.882
2017-2018,Los Angeles,Long Beach Unified,Dooley Elementary,Elementary Schools (Public),Traditional,K,5,1014,813,0.802,919,0.9059999999999999
2017-2018,Los Angeles,Long Beach Unified,Lindsey Academy,Intermediate/Middle Schools (Public),Traditional,6,8,785,627,0.799,705,0.898
2017-2018,Los Angeles,Long Beach Unified,Beach High-Intensive Learning Program,Alternative Schools of Choice,Alternative School of Choice,9,12,167,118,0.7070000000000001,131,0.784
2017-2018,Los Angeles,Long Beach Unified,"Ernest S. McBride, Sr. High",High Schools (Public),Traditional,9,12,714,226,0.317,320,0.44799999999999995
2017-2018,Los Angeles,Long Beach Unified,Intellectual Virtues Academy of Long Beach,Intermediate/Middle Schools (Public),Traditional,6,8,211,48,0.22699999999999998,60,0.284
2017-2018,Los Angeles,Long Beach Unified,Clear Passage Educational Center,High Schools (Public),Traditional,9,12,39,36,0.9229999999999999,37,0.9490000000000001
2017-2018,Los Angeles,Long Beach Unified,Eunice Sato Academy of Math & Science,High Schools (Public),Traditional,9,12,306,88,0.28800000000000003,109,0.35600000000000004
2017-2018,Los Angeles,Long Beach Unified,Helen Keller Middle,Intermediate/Middle Schools (Public),Traditional,6,8,291,97,0.33299999999999996,122,0.419
2017-2018,Los Angeles,Long Beach Unified,Richard D. Browning High,High Schools (Public),Traditional,9,12,128,85,0.664,100,0.7809999999999999
2017-2018,Los Angeles,Long Beach Unified,Avalon K-12,K-12 Schools (Public),Traditional,K,12,571,267,0.46799999999999997,397,0.695
2017-2018,Los Angeles,Long Beach Unified,Jordan High,High Schools (Public),Traditional,9,12,2646,1979,0.748,2301,0.87
2017-2018,Los Angeles,Long Beach Unified,Lakewood High,High Schools (Public),Traditional,9,12,3196,1361,0.426,1819,0.569
2017-2018,Los Angeles,Long Beach Unified,Millikan High,High Schools (Public),Traditional,9,12,3605,1118,0.31,1454,0.40299999999999997
2017-2018,Los Angeles,Long Beach Unified,Polytechnic High,High Schools (Public),Traditional,9,12,4142,2170,0.524,2521,0.609
2017-2018,Los Angeles,Long Beach Unified,Reid High,Continuation High Schools,Continuation School,11,12,220,169,0.768,186,0.845
2017-2018,Los Angeles,Long Beach Unified,Wilson High,High Schools (Public),Traditional,9,12,3703,1846,0.499,2239,0.605
2017-2018,Los Angeles,Long Beach Unified,California Academy of Mathematics and Science,High Schools (Public),Traditional,9,12,667,234,0.35100000000000003,305,0.457
2017-2018,Los Angeles,Long Beach Unified,Educational Partnership High,Alternative Schools of Choice,Alternative School of Choice,9,12,803,379,0.47200000000000003,388,0.483
2017-2018,Los Angeles,Long Beach Unified,Cabrillo High,High Schools (Public),Traditional,9,12,2331,1633,0.701,1916,0.8220000000000001
2017-2018,Los Angeles,Long Beach Unified,Renaissance High School for the Arts,Alternative Schools of Choice,Alternative School of Choice,9,12,406,197,0.485,240,0.591
2017-2018,Los Angeles,Long Beach Unified,Addams Elementary,Elementary Schools (Public),Traditional,K,5,904,751,0.831,849,0.9390000000000001
2017-2018,Los Angeles,Long Beach Unified,Barton Elementary,Elementary Schools (Public),Traditional,K,5,586,480,0.8190000000000001,536,0.915
2017-2018,Los Angeles,Long Beach Unified,Birney Elementary,Elementary Schools (Public),Traditional,K,5,627,407,0.649,489,0.78
2017-2018,Los Angeles,Long Beach Unified,Bixby Elementary,Elementary Schools (Public),Traditional,K,5,456,164,0.36,215,0.47100000000000003
2017-2018,Los Angeles,Long Beach Unified,Bryant Elementary,Elementary Schools (Public),Traditional,K,5,369,242,0.6559999999999999,293,0.794
2017-2018,Los Angeles,Long Beach Unified,Burbank Elementary,Elementary Schools (Public),Traditional,K,5,706,550,0.779,628,0.89
2017-2018,Los Angeles,Long Beach Unified,Burcham Elementary,Elementary Schools (Public),Traditional,K,5,430,148,0.344,192,0.447
2017-2018,Los Angeles,Long Beach Unified,Bobbie Smith Elementary,Elementary Schools (Public),Traditional,K,5,857,713,0.8320000000000001,804,0.938
2017-2018,Los Angeles,Long Beach Unified,Carver Elementary,Elementary Schools (Public),Traditional,K,5,515,87,0.16899999999999998,114,0.221
2017-2018,Los Angeles,Long Beach Unified,Cleveland Elementary,Elementary Schools (Public),Traditional,K,5,468,127,0.271,149,0.318
2017-2018,Los Angeles,Long Beach Unified,Cubberley K-8,Elementary Schools (Public),Traditional,K,8,1034,216,0.209,284,0.275
2017-2018,Los Angeles,Long Beach Unified,Edison Elementary,Elementary Schools (Public),Traditional,K,5,612,528,0.863,571,0.9329999999999999
2017-2018,Los Angeles,Long Beach Unified,Emerson Parkside Academy,Elementary Schools (Public),Traditional,K,5,513,89,0.17300000000000001,122,0.23800000000000002
2017-2018,Los Angeles,Long Beach Unified,Fremont Elementary,Elementary Schools (Public),Traditional,K,5,514,93,0.18100000000000002,117,0.228
2017-2018,Los Angeles,Long Beach Unified,Gant Elementary,Elementary Schools (Public),Traditional,K,5,593,108,0.182,134,0.226
2017-2018,Los Angeles,Long Beach Unified,Garfield Elementary,Elementary Schools (Public),Traditional,K,5,710,548,0.772,651,0.917
2017-2018,Los Angeles,Long Beach Unified,Gompers K-8,Elementary Schools (Public),Traditional,K,8,749,284,0.379,381,0.509
2017-2018,Los Angeles,Long Beach Unified,Grant Elementary,Elementary Schools (Public),Traditional,K,5,1074,784,0.73,944,0.879
2017-2018,Los Angeles,Long Beach Unified,Harte Elementary,Elementary Schools (Public),Traditional,K,5,902,682,0.7559999999999999,811,0.899
2017-2018,Los Angeles,Long Beach Unified,Henry,Elementary Schools (Public),Traditional,K,5,833,159,0.191,216,0.259
2017-2018,Los Angeles,Long Beach Unified,Holmes Elementary,Elementary Schools (Public),Traditional,K,5,386,246,0.637,297,0.769
2017-2018,Los Angeles,Long Beach Unified,Hudson K-8,Elementary Schools (Public),Traditional,K,8,696,484,0.695,578,0.83
2017-2018,Los Angeles,Long Beach Unified,Kettering Elementary,Elementary Schools (Public),Traditional,K,5,362,101,0.27899999999999997,120,0.331
2017-2018,Los Angeles,Long Beach Unified,King Elementary,Elementary Schools (Public),Traditional,K,5,750,551,0.735,616,0.821
2017-2018,Los Angeles,Long Beach Unified,Lafayette Elementary,Elementary Schools (Public),Traditional,K,5,939,685,0.7290000000000001,783,0.8340000000000001
2017-2018,Los Angeles,Long Beach Unified,Olivia Nieto Herrera Elementary,Elementary Schools (Public),Traditional,K,5,891,751,0.843,842,0.945
2017-2018,Los Angeles,Long Beach Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,1064,947,0.89,1010,0.9490000000000001
2017-2018,Los Angeles,Long Beach Unified,Longfellow Elementary,Elementary Schools (Public),Traditional,K,5,994,314,0.316,423,0.426
2017-2018,Los Angeles,Long Beach Unified,Los Cerritos Elementary,Elementary Schools (Public),Traditional,K,5,535,175,0.327,231,0.43200000000000005
2017-2018,Los Angeles,Long Beach Unified,Lowell Elementary,Elementary Schools (Public),Traditional,K,5,692,100,0.145,111,0.16
2017-2018,Los Angeles,Long Beach Unified,MacArthur Elementary,Elementary Schools (Public),Traditional,K,5,365,144,0.395,172,0.47100000000000003
2017-2018,Los Angeles,Long Beach Unified,Madison Elementary,Elementary Schools (Public),Traditional,K,5,383,149,0.389,214,0.5589999999999999
2017-2018,Los Angeles,Long Beach Unified,Mann Elementary,Elementary Schools (Public),Traditional,K,5,359,235,0.655,292,0.813
2017-2018,Los Angeles,Long Beach Unified,McKinley Elementary,Elementary Schools (Public),Traditional,K,5,675,550,0.815,629,0.932
2017-2018,Los Angeles,Long Beach Unified,Muir K-8,Elementary Schools (Public),Traditional,K,8,1077,706,0.6559999999999999,887,0.8240000000000001
2017-2018,Los Angeles,Long Beach Unified,Naples Elementary,Elementary Schools (Public),Traditional,K,5,349,45,0.129,51,0.146
2017-2018,Los Angeles,Long Beach Unified,Newcomb Academy,Elementary Schools (Public),Traditional,K,8,861,149,0.17300000000000001,213,0.247
2017-2018,Los Angeles,Long Beach Unified,Jessie Nelson Academy,Intermediate/Middle Schools (Public),Traditional,6,8,799,611,0.765,700,0.8759999999999999
2017-2018,Los Angeles,Long Beach Unified,Prisk Elementary,Elementary Schools (Public),Traditional,K,5,557,116,0.20800000000000002,145,0.26
2017-2018,Los Angeles,Long Beach Unified,Riley Elementary,Elementary Schools (Public),Traditional,K,5,387,195,0.504,257,0.664
2017-2018,Los Angeles,Long Beach Unified,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,5,1059,941,0.889,996,0.941
2017-2018,Los Angeles,Long Beach Unified,Signal Hill Elementary,Elementary Schools (Public),Traditional,K,5,737,582,0.79,671,0.91
2017-2018,Los Angeles,Long Beach Unified,Stevenson Elementary,Elementary Schools (Public),Traditional,K,5,643,500,0.778,536,0.8340000000000001
2017-2018,Los Angeles,Long Beach Unified,Tincher Preparatory,Elementary Schools (Public),Traditional,K,8,715,232,0.324,305,0.42700000000000005
2017-2018,Los Angeles,Long Beach Unified,Twain Elementary,Elementary Schools (Public),Traditional,K,5,603,251,0.41600000000000004,301,0.499
2017-2018,Los Angeles,Long Beach Unified,Webster Elementary,Elementary Schools (Public),Traditional,K,5,572,442,0.773,522,0.9129999999999999
2017-2018,Los Angeles,Long Beach Unified,Whittier Elementary,Elementary Schools (Public),Traditional,K,5,1006,774,0.769,848,0.843
2017-2018,Los Angeles,Long Beach Unified,Willard Elementary,Elementary Schools (Public),Traditional,K,5,722,598,0.828,667,0.924
2017-2018,Los Angeles,Long Beach Unified,Hamilton Middle,Intermediate/Middle Schools (Public),Traditional,6,8,917,697,0.76,807,0.88
2017-2018,Los Angeles,Long Beach Unified,Hoover Middle,Intermediate/Middle Schools (Public),Traditional,6,8,795,412,0.518,538,0.677
2017-2018,Los Angeles,Long Beach Unified,Jefferson Leadership Academies,Intermediate/Middle Schools (Public),Traditional,6,8,1105,823,0.745,956,0.865
2017-2018,Los Angeles,Long Beach Unified,Lindbergh STEM Academy,Intermediate/Middle Schools (Public),Traditional,6,8,628,499,0.795,579,0.922
2017-2018,Los Angeles,Long Beach Unified,Marshall Academy of the Arts,Intermediate/Middle Schools (Public),Traditional,6,8,951,367,0.386,452,0.475
2017-2018,Los Angeles,Long Beach Unified,Rogers Middle,Intermediate/Middle Schools (Public),Traditional,6,8,870,166,0.191,207,0.23800000000000002
2017-2018,Los Angeles,Long Beach Unified,Stephens Middle,Intermediate/Middle Schools (Public),Traditional,6,8,801,612,0.764,718,0.8959999999999999
2017-2018,Los Angeles,Long Beach Unified,Bancroft Middle,Intermediate/Middle Schools (Public),Traditional,6,8,950,372,0.392,500,0.526
2017-2018,Los Angeles,Long Beach Unified,Franklin Classical Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1297,1081,0.833,1200,0.925
2017-2018,Los Angeles,Long Beach Unified,Hughes Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1491,687,0.461,891,0.598
2017-2018,Los Angeles,Long Beach Unified,Stanford Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1231,346,0.281,442,0.359
2017-2018,Los Angeles,Long Beach Unified,Washington Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1090,941,0.863,1033,0.948
2017-2018,Los Angeles,Long Beach Unified,Jenny Oropeza Elementary,Elementary Schools (Public),Traditional,K,5,749,619,0.826,687,0.917
2017-2018,Los Angeles,Long Beach Unified,Alvarado Elementary,Elementary Schools (Public),Traditional,K,5,410,281,0.685,337,0.8220000000000001
2017-2018,Los Angeles,Long Beach Unified,Robinson Academy,Elementary Schools (Public),Traditional,K,8,915,754,0.8240000000000001,855,0.934
2017-2018,Los Angeles,Long Beach Unified,Powell Academy for Success,Elementary Schools (Public),Traditional,K,8,1242,967,0.779,1122,0.903
2017-2018,Los Angeles,Los Angeles Unified,"Nonpublic, Nonsectarian Schools",,,,,2550,1221,0.479,1261,0.495
2017-2018,Los Angeles,Los Angeles Unified,N.E.W. Academy of Science and Arts,Elementary Schools (Public),Traditional,K,5,395,386,0.977,394,0.997
2017-2018,Los Angeles,Los Angeles Unified,Stella Middle Charter Academy,Intermediate/Middle Schools (Public),Traditional,5,8,498,431,0.865,480,0.9640000000000001
2017-2018,Los Angeles,Los Angeles Unified,High Tech LA,High Schools (Public),Traditional,9,12,394,143,0.363,194,0.49200000000000005
2017-2018,Los Angeles,Los Angeles Unified,Accelerated Charter Elementary,Elementary Schools (Public),Traditional,K,6,492,461,0.937,484,0.9840000000000001
2017-2018,Los Angeles,Los Angeles Unified,Wallis Annenberg High,High Schools (Public),Traditional,9,12,481,449,0.9329999999999999,467,0.971
2017-2018,Los Angeles,Los Angeles Unified,North Valley Military Institute College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,605,541,0.894,573,0.9470000000000001
2017-2018,Los Angeles,Los Angeles Unified,Central City Value,High Schools (Public),Traditional,9,12,468,411,0.878,439,0.938
2017-2018,Los Angeles,Los Angeles Unified,KIPP Los Angeles College Preparatory,Intermediate/Middle Schools (Public),Traditional,5,8,496,397,0.8,455,0.917
2017-2018,Los Angeles,Los Angeles Unified,ICEF View Park Preparatory Charter High,High Schools (Public),Traditional,9,12,605,405,0.669,436,0.721
2017-2018,Los Angeles,Los Angeles Unified,William J. Johnston Community Day,District Community Day Schools,Community Day School,7,12,122,110,0.902,114,0.934
2017-2018,Los Angeles,Los Angeles Unified,KIPP Academy of Opportunity,Intermediate/Middle Schools (Public),Traditional,5,8,384,287,0.747,323,0.841
2017-2018,Los Angeles,Los Angeles Unified,Richard Riordan Primary Center,Elementary Schools (Public),Traditional,K,1,222,191,0.86,210,0.946
2017-2018,Los Angeles,Los Angeles Unified,Crenshaw Arts-Technology Charter High,High Schools (Public),Traditional,9,12,171,165,0.965,168,0.982
2017-2018,Los Angeles,Los Angeles Unified,Oscar De La Hoya Animo Charter High,High Schools (Public),Traditional,9,12,601,520,0.865,571,0.95
2017-2018,Los Angeles,Los Angeles Unified,Renaissance Arts Academy,K-12 Schools (Public),Traditional,6,12,532,265,0.498,321,0.603
2017-2018,Los Angeles,Los Angeles Unified,Aggeler Community Day,District Community Day Schools,Community Day School,7,12,81,80,0.988,80,0.988
2017-2018,Los Angeles,Los Angeles Unified,Ocean Charter,Elementary Schools (Public),Traditional,K,8,504,115,0.228,129,0.256
2017-2018,Los Angeles,Los Angeles Unified,PUC Milagro Charter,Elementary Schools (Public),Traditional,K,5,288,241,0.8370000000000001,264,0.917
2017-2018,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,High Schools (Public),Traditional,9,12,599,510,0.851,550,0.9179999999999999
2017-2018,Los Angeles,Los Angeles Unified,PUC Lakeview Charter Academy,Intermediate/Middle Schools (Public),Traditional,6,8,350,269,0.769,313,0.894
2017-2018,Los Angeles,Los Angeles Unified,N.E.W. Academy Canoga Park,Elementary Schools (Public),Traditional,K,5,505,472,0.935,473,0.937
2017-2018,Los Angeles,Los Angeles Unified,Dr. Theodore T. Alexander Jr. Science Center,Elementary Schools (Public),Traditional,K,5,649,512,0.789,567,0.8740000000000001
2017-2018,Los Angeles,Los Angeles Unified,New Designs Charter,K-12 Schools (Public),Traditional,6,12,891,817,0.917,842,0.945
2017-2018,Los Angeles,Los Angeles Unified,Richard A. Alonzo Community Day,District Community Day Schools,Community Day School,7,12,124,100,0.8059999999999999,106,0.855
2017-2018,Los Angeles,Los Angeles Unified,Middle College High,High Schools (Public),Traditional,9,12,381,286,0.7509999999999999,326,0.856
2017-2018,Los Angeles,Los Angeles Unified,Harbor Teacher Preparation Academy,High Schools (Public),Traditional,9,12,453,215,0.475,292,0.645
2017-2018,Los Angeles,Los Angeles Unified,Ivy Academia,K-12 Schools (Public),Traditional,K,12,688,418,0.608,480,0.698
2017-2018,Los Angeles,Los Angeles Unified,Synergy Charter Academy,Elementary Schools (Public),Traditional,K,5,313,275,0.879,300,0.958
2017-2018,Los Angeles,Los Angeles Unified,Camino Nuevo Charter High,High Schools (Public),Traditional,9,12,330,293,0.888,318,0.9640000000000001
2017-2018,Los Angeles,Los Angeles Unified,Animo Venice Charter High,High Schools (Public),Traditional,9,12,605,478,0.79,533,0.8809999999999999
2017-2018,Los Angeles,Los Angeles Unified,Animo Pat Brown,High Schools (Public),Traditional,9,12,615,562,0.914,597,0.971
2017-2018,Los Angeles,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,K-12 Schools (Public),Traditional,6,12,977,891,0.912,944,0.966
2017-2018,Los Angeles,Los Angeles Unified,Bert Corona Charter,Intermediate/Middle Schools (Public),Traditional,5,8,367,272,0.741,310,0.845
2017-2018,Los Angeles,Los Angeles Unified,Bellingham Elementary,Elementary Schools (Public),Traditional,K,5,572,499,0.872,524,0.9159999999999999
2017-2018,Los Angeles,Los Angeles Unified,Maple Primary Center,Elementary Schools (Public),Traditional,K,1,221,210,0.95,214,0.968
2017-2018,Los Angeles,Los Angeles Unified,Stanford Primary Center,Elementary Schools (Public),Traditional,K,K,193,148,0.767,152,0.7879999999999999
2017-2018,Los Angeles,Los Angeles Unified,Charles White Elementary,Elementary Schools (Public),Traditional,1,5,316,305,0.965,308,0.975
2017-2018,Los Angeles,Los Angeles Unified,Harmony Elementary,Elementary Schools (Public),Traditional,K,5,614,565,0.92,590,0.961
2017-2018,Los Angeles,Los Angeles Unified,Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1174,1087,0.9259999999999999,1130,0.963
2017-2018,Los Angeles,Los Angeles Unified,Southeast Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1044,924,0.885,993,0.951
2017-2018,Los Angeles,Los Angeles Unified,Orthopaedic Hospital,Alternative Schools of Choice,Alternative School of Choice,9,12,832,742,0.892,786,0.945
2017-2018,Los Angeles,Los Angeles Unified,Northridge Academy High,High Schools (Public),Traditional,9,12,1080,656,0.607,785,0.727
2017-2018,Los Angeles,Los Angeles Unified,International Studies Learning Center at Legacy High School Complex,K-12 Schools (Public),Traditional,6,12,804,641,0.797,732,0.91
2017-2018,Los Angeles,Los Angeles Unified,Port of Los Angeles High,High Schools (Public),Traditional,9,12,980,484,0.494,583,0.595
2017-2018,Los Angeles,Los Angeles Unified,CHAMPS - Charter HS of Arts-Multimedia & Performing,High Schools (Public),Traditional,9,12,750,300,0.4,375,0.5
2017-2018,Los Angeles,Los Angeles Unified,Gabriella Charter,Elementary Schools (Public),Traditional,K,8,433,303,0.7,361,0.8340000000000001
2017-2018,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,High Schools (Public),Traditional,9,12,610,553,0.907,588,0.9640000000000001
2017-2018,Los Angeles,Los Angeles Unified,Celerity Nascent Charter,Elementary Schools (Public),Traditional,K,8,635,462,0.728,514,0.809
2017-2018,Los Angeles,Los Angeles Unified,Larchmont Charter,K-12 Schools (Public),Traditional,K,12,1468,503,0.34299999999999997,666,0.45399999999999996
2017-2018,Los Angeles,Los Angeles Unified,Alliance Collins Family College-Ready High,High Schools (Public),Traditional,9,12,595,506,0.85,558,0.938
2017-2018,Los Angeles,Los Angeles Unified,Olympic Primary Center,Elementary Schools (Public),Traditional,K,K,199,174,0.8740000000000001,175,0.879
