Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2122_Enrollment,2122_Free_Meal_Count,2122_Free_Meal_Percent,2122_FRPM_Count,2122_FRPM_Percent
2021-2022,Stanislaus,Empire Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,7,4,0.5710000000000001,4,0.5710000000000001
2021-2022,Stanislaus,Empire Union Elementary,Norman N. Glick Middle,Intermediate/Middle Schools (Public),Traditional,7,8,617,438,0.71,482,0.7809999999999999
2021-2022,Stanislaus,Gratton Elementary,Gratton Charter,Elementary Schools (Public),Traditional,K,8,126,25,0.198,25,0.198
2021-2022,Stanislaus,Gratton Elementary,Gratton Elementary,Elementary Schools (Public),Traditional,K,8,16,5,0.313,5,0.313
2021-2022,Stanislaus,Hart-Ransom Union Elementary,Hart-Ransom Academic Charter,K-12 Schools (Public),Traditional,K,12,441,101,0.22899999999999998,101,0.22899999999999998
2021-2022,Stanislaus,Hart-Ransom Union Elementary,Hart-Ransom Elementary,Elementary Schools (Public),Traditional,K,8,759,277,0.365,350,0.461
2021-2022,Stanislaus,Hart-Ransom Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,2,2,1.0,2,1.0
2021-2022,Stanislaus,Hickman Community Charter,Hickman Charter,Elementary Schools (Public),Traditional,K,8,608,154,0.253,195,0.321
2021-2022,Stanislaus,Hickman Community Charter,Hickman Elementary,Elementary Schools (Public),Traditional,K,5,290,87,0.3,120,0.414
2021-2022,Stanislaus,Hickman Community Charter,Hickman Middle,Intermediate/Middle Schools (Public),Traditional,6,8,158,55,0.348,75,0.475
2021-2022,Stanislaus,Keyes Union,Barbara Spratling Middle,Intermediate/Middle Schools (Public),Traditional,6,8,225,172,0.764,188,0.836
2021-2022,Stanislaus,Keyes Union,Keyes Elementary,Elementary Schools (Public),Traditional,K,5,496,395,0.7959999999999999,426,0.8590000000000001
2021-2022,Stanislaus,Keyes Union,Keyes to Learning Charter,K-12 Schools (Public),Traditional,K,12,336,102,0.304,105,0.313
2021-2022,Stanislaus,Knights Ferry Elementary,Knights Ferry Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,136,26,0.191,26,0.191
2021-2022,Stanislaus,Modesto City Elementary,Alberta Martone Elementary,Elementary Schools (Public),Traditional,K,6,655,468,0.715,525,0.802
2021-2022,Stanislaus,Modesto City Elementary,Aspire University Charter,Elementary Schools (Public),Traditional,K,5,411,265,0.645,277,0.674
2021-2022,Stanislaus,Modesto City Elementary,Bret Harte Elementary,Elementary Schools (Public),Traditional,K,6,834,703,0.843,749,0.898
2021-2022,Stanislaus,Modesto City Elementary,Burbank Elementary,Elementary Schools (Public),Traditional,K,6,572,498,0.871,524,0.9159999999999999
2021-2022,Stanislaus,Modesto City Elementary,Catherine Everett Elementary,Elementary Schools (Public),Traditional,K,6,368,274,0.745,319,0.867
2021-2022,Stanislaus,Modesto City Elementary,Connecting Waters Charter School - Central Valley,K-12 Schools (Public),Traditional,K,12,628,236,0.376,309,0.49200000000000005
2021-2022,Stanislaus,Modesto City Elementary,El Vista Elementary,Elementary Schools (Public),Traditional,K,6,397,334,0.841,358,0.902
2021-2022,Stanislaus,Modesto City Elementary,Elihu Beard Elementary,Elementary Schools (Public),Traditional,K,6,447,321,0.718,369,0.826
2021-2022,Stanislaus,Modesto City Elementary,Enslen Elementary,Elementary Schools (Public),Traditional,K,6,340,146,0.429,177,0.521
2021-2022,Stanislaus,Modesto City Elementary,Evelyn Hanshaw Middle,Intermediate/Middle Schools (Public),Traditional,7,8,746,679,0.91,716,0.96
2021-2022,Stanislaus,Modesto City Elementary,Fairview Elementary,Elementary Schools (Public),Traditional,K,6,716,631,0.8809999999999999,680,0.95
2021-2022,Stanislaus,Modesto City Elementary,Franklin Elementary,Elementary Schools (Public),Traditional,K,6,759,682,0.899,732,0.9640000000000001
2021-2022,Stanislaus,Modesto City Elementary,Harriette Kirschen Elementary,Elementary Schools (Public),Traditional,K,6,505,462,0.915,484,0.958
2021-2022,Stanislaus,Modesto City Elementary,James Marshall Elementary,Elementary Schools (Public),Traditional,K,6,683,615,0.9,652,0.955
2021-2022,Stanislaus,Modesto City Elementary,John Fremont Elementary,Elementary Schools (Public),Traditional,K,6,603,368,0.61,416,0.69
2021-2022,Stanislaus,Modesto City Elementary,John Muir Elementary,Elementary Schools (Public),Traditional,K,6,481,379,0.7879999999999999,431,0.8959999999999999
2021-2022,Stanislaus,Modesto City Elementary,La Loma Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,665,458,0.6890000000000001,513,0.7709999999999999
2021-2022,Stanislaus,Modesto City Elementary,Lakewood Elementary,Elementary Schools (Public),Traditional,K,6,358,105,0.293,122,0.341
2021-2022,Stanislaus,Modesto City Elementary,Mark Twain Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,738,664,0.9,700,0.9490000000000001
2021-2022,Stanislaus,Modesto City Elementary,"Nonpublic, Nonsectarian Schools",,,,,14,9,0.643,10,0.7140000000000001
2021-2022,Stanislaus,Modesto City Elementary,Orville Wright Elementary,Elementary Schools (Public),Traditional,K,6,355,328,0.924,343,0.966
2021-2022,Stanislaus,Modesto City Elementary,Robertson Road Elementary,Elementary Schools (Public),Traditional,K,6,336,327,0.973,331,0.985
2021-2022,Stanislaus,Modesto City Elementary,Roosevelt Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,793,505,0.637,578,0.7290000000000001
2021-2022,Stanislaus,Modesto City Elementary,Rose Avenue Elementary,Elementary Schools (Public),Traditional,K,6,500,355,0.71,397,0.794
2021-2022,Stanislaus,Modesto City Elementary,Shackelford Elementary,Elementary Schools (Public),Traditional,K,6,436,402,0.922,421,0.966
2021-2022,Stanislaus,Modesto City Elementary,Sonoma Elementary,Elementary Schools (Public),Traditional,K,6,448,247,0.551,281,0.627
2021-2022,Stanislaus,Modesto City Elementary,Tuolumne Elementary,Elementary Schools (Public),Traditional,K,7,565,515,0.912,550,0.973
2021-2022,Stanislaus,Modesto City Elementary,William Garrison Elementary,Elementary Schools (Public),Traditional,K,6,317,281,0.8859999999999999,298,0.94
2021-2022,Stanislaus,Modesto City Elementary,Wilson Elementary,Elementary Schools (Public),Traditional,K,6,238,198,0.8320000000000001,218,0.9159999999999999
2021-2022,Stanislaus,Modesto City High,Aspire Vanguard College Preparatory Academy,K-12 Schools (Public),Traditional,6,12,602,329,0.547,347,0.5760000000000001
2021-2022,Stanislaus,Modesto City High,District Office,,,6,Adult,77,30,0.39,32,0.41600000000000004
2021-2022,Stanislaus,Modesto City High,Fred C. Beyer High,High Schools (Public),Traditional,9,12,1633,796,0.48700000000000004,895,0.5479999999999999
2021-2022,Stanislaus,Modesto City High,Grace M. Davis High,High Schools (Public),Traditional,9,12,2120,1428,0.674,1588,0.7490000000000001
2021-2022,Stanislaus,Modesto City High,James C. Enochs High,High Schools (Public),Traditional,9,12,2391,782,0.327,966,0.40399999999999997
2021-2022,Stanislaus,Modesto City High,Joseph A. Gregori High,High Schools (Public),Traditional,9,12,2288,981,0.429,1222,0.534
2021-2022,Stanislaus,Modesto City High,Modesto High,High Schools (Public),Traditional,9,12,2517,1893,0.752,2060,0.818
2021-2022,Stanislaus,Modesto City High,"Nonpublic, Nonsectarian Schools",,,,,40,21,0.525,21,0.525
2021-2022,Stanislaus,Modesto City High,Peter Johansen High,High Schools (Public),Traditional,9,12,1922,1317,0.685,1458,0.759
2021-2022,Stanislaus,Modesto City High,Robert Elliott Alternative Education Center,Continuation High Schools,Continuation School,9,12,275,209,0.76,228,0.8290000000000001
2021-2022,Stanislaus,Modesto City High,Thomas Downey High,High Schools (Public),Traditional,9,12,2165,1545,0.7140000000000001,1683,0.777
2021-2022,Stanislaus,Paradise Elementary,Paradise Charter,Elementary Schools (Public),Traditional,K,8,109,45,0.413,45,0.413
2021-2022,Stanislaus,Paradise Elementary,Paradise Elementary,Elementary Schools (Public),Traditional,K,8,83,29,0.349,29,0.349
2021-2022,Stanislaus,Patterson Joint Unified,Apricot Valley Elementary,Elementary Schools (Public),Traditional,K,6,823,465,0.565,569,0.691
2021-2022,Stanislaus,Patterson Joint Unified,Creekside Middle,Intermediate/Middle Schools (Public),Traditional,7,8,953,628,0.659,759,0.7959999999999999
2021-2022,Stanislaus,Patterson Joint Unified,Del Puerto High,Continuation High Schools,Continuation School,9,12,102,77,0.755,87,0.853
2021-2022,Stanislaus,Patterson Joint Unified,District Office,,,K,Adult,1,0,0.0,0,0.0
2021-2022,Stanislaus,Patterson Joint Unified,Grayson Elementary,Elementary Schools (Public),Traditional,K,6,270,243,0.9,257,0.9520000000000001
2021-2022,Stanislaus,Patterson Joint Unified,Las Palmas Elementary,Elementary Schools (Public),Traditional,K,6,677,517,0.764,567,0.838
2021-2022,Stanislaus,Patterson Joint Unified,"Nonpublic, Nonsectarian Schools",,,,,2,0,0.0,0,0.0
2021-2022,Stanislaus,Patterson Joint Unified,Northmead Elementary,Elementary Schools (Public),Traditional,K,6,689,411,0.597,501,0.727
2021-2022,Stanislaus,Patterson Joint Unified,Open Valley Independent Study,Alternative Schools of Choice,Alternative School of Choice,K,12,269,169,0.628,178,0.662
2021-2022,Stanislaus,Patterson Joint Unified,Patterson High,High Schools (Public),Traditional,9,12,1829,1028,0.562,1215,0.664
2021-2022,Stanislaus,Patterson Joint Unified,Rising Sun,Special Education Schools (Public),Special Education School,Adult,Adult,19,11,0.579,14,0.737
2021-2022,Stanislaus,Patterson Joint Unified,Walnut Grove Elementary,Elementary Schools (Public),Traditional,K,6,580,372,0.6409999999999999,465,0.802
2021-2022,Stanislaus,Roberts Ferry Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,1,0,0.0,0,0.0
2021-2022,Stanislaus,Roberts Ferry Union Elementary,Roberts Ferry Charter School Academy,Elementary Schools (Public),Traditional,K,8,46,24,0.522,25,0.5429999999999999
2021-2022,Stanislaus,Roberts Ferry Union Elementary,Roberts Ferry Union Elementary,Elementary Schools (Public),Traditional,K,8,112,45,0.402,48,0.429
2021-2022,Stanislaus,Salida Union Elementary,Dena Boer,Elementary Schools (Public),Traditional,K,5,461,244,0.529,296,0.642
2021-2022,Stanislaus,Salida Union Elementary,District Office,,,K,8,1,0,0.0,0,0.0
2021-2022,Stanislaus,Salida Union Elementary,Great Valley Academy - Salida,Elementary Schools (Public),Traditional,K,8,811,211,0.26,245,0.302
2021-2022,Stanislaus,Salida Union Elementary,Independence Charter,Elementary Schools (Public),Traditional,K,8,30,19,0.633,22,0.733
2021-2022,Stanislaus,Salida Union Elementary,Mildred Perkins Elementary,Elementary Schools (Public),Traditional,K,5,370,231,0.624,286,0.773
2021-2022,Stanislaus,Salida Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2021-2022,Stanislaus,Salida Union Elementary,Salida Elementary,Elementary Schools (Public),Traditional,K,5,288,206,0.715,223,0.774
2021-2022,Stanislaus,Salida Union Elementary,Salida Middle School - Vella Campus,Intermediate/Middle Schools (Public),Traditional,6,8,789,471,0.597,545,0.691
2021-2022,Stanislaus,Salida Union Elementary,Sisk Elementary,Elementary Schools (Public),Traditional,K,5,293,143,0.488,174,0.594
2021-2022,Stanislaus,Shiloh Elementary,Shiloh Charter,Elementary Schools (Public),Traditional,K,8,148,86,0.581,109,0.736
2021-2022,Stanislaus,Shiloh Elementary,Shiloh Elementary,Elementary Schools (Public),Traditional,K,8,30,12,0.4,20,0.667
2021-2022,Stanislaus,Stanislaus Union Elementary,Agnes M. Baptist Elementary,Elementary Schools (Public),Traditional,K,6,595,301,0.506,389,0.654
2021-2022,Stanislaus,Stanislaus Union Elementary,George Eisenhut Elementary,Elementary Schools (Public),Traditional,K,6,530,387,0.73,453,0.855
2021-2022,Stanislaus,Stanislaus Union Elementary,Josephine Chrysler Elementary,Elementary Schools (Public),Traditional,K,6,624,514,0.8240000000000001,577,0.925
2021-2022,Stanislaus,Stanislaus Union Elementary,Mary Lou Dieterich Elementary,Elementary Schools (Public),Traditional,K,6,557,242,0.434,328,0.589
2021-2022,Stanislaus,Stanislaus Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,3,1,0.33299999999999996,1,0.33299999999999996
2021-2022,Stanislaus,Stanislaus Union Elementary,Prescott Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,758,443,0.584,553,0.73
2021-2022,Stanislaus,Stanislaus Union Elementary,Stanislaus Elementary,Elementary Schools (Public),Traditional,K,6,323,134,0.415,180,0.557
2021-2022,Stanislaus,Sylvan Union Elementary,Coleman F. Brown Elementary,Elementary Schools (Public),Traditional,K,5,399,265,0.664,276,0.6920000000000001
2021-2022,Stanislaus,Sylvan Union Elementary,Crossroads Elementary,Elementary Schools (Public),Traditional,K,5,736,230,0.313,262,0.35600000000000004
2021-2022,Stanislaus,Sylvan Union Elementary,Daniel J. Savage Middle,Intermediate/Middle Schools (Public),Traditional,6,8,853,268,0.314,277,0.325
2021-2022,Stanislaus,Sylvan Union Elementary,Elizabeth Ustach Middle,Intermediate/Middle Schools (Public),Traditional,6,8,993,287,0.289,298,0.3
2021-2022,Stanislaus,Sylvan Union Elementary,Freedom Elementary,Elementary Schools (Public),Traditional,K,5,649,189,0.29100000000000004,208,0.32
2021-2022,Stanislaus,Sylvan Union Elementary,Mary Ann Sanders Elementary,Elementary Schools (Public),Traditional,K,5,552,174,0.315,187,0.33899999999999997
2021-2022,Stanislaus,Sylvan Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,2,0.4,2,0.4
2021-2022,Stanislaus,Sylvan Union Elementary,Orchard Elementary,Elementary Schools (Public),Traditional,K,5,581,249,0.429,296,0.509
2021-2022,Stanislaus,Sylvan Union Elementary,Sherwood Elementary,Elementary Schools (Public),Traditional,K,5,474,219,0.462,251,0.53
2021-2022,Stanislaus,Sylvan Union Elementary,Somerset Middle,Intermediate/Middle Schools (Public),Traditional,6,8,886,476,0.537,484,0.546
2021-2022,Stanislaus,Sylvan Union Elementary,Standiford Elementary,Elementary Schools (Public),Traditional,K,5,414,203,0.49,224,0.541
2021-2022,Stanislaus,Sylvan Union Elementary,Stockard Coffee Elementary,Elementary Schools (Public),Traditional,K,5,441,169,0.38299999999999995,183,0.415
2021-2022,Stanislaus,Sylvan Union Elementary,Sylvan Elementary,Elementary Schools (Public),Traditional,K,5,351,172,0.49,188,0.536
2021-2022,Stanislaus,Sylvan Union Elementary,Woodrow Elementary,Elementary Schools (Public),Traditional,K,5,407,235,0.5770000000000001,239,0.5870000000000001
2021-2022,Stanislaus,Valley Home Joint Elementary,Valley Home Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,157,46,0.293,49,0.312
2021-2022,Stanislaus,Newman-Crows Landing Unified,Bonita Elementary,Elementary Schools (Public),Traditional,K,5,141,75,0.532,93,0.66
2021-2022,Stanislaus,Newman-Crows Landing Unified,District Office,,,K,Adult,1,0,0.0,0,0.0
2021-2022,Stanislaus,Newman-Crows Landing Unified,Hunt Elementary,Elementary Schools (Public),Traditional,K,5,279,191,0.685,218,0.7809999999999999
2021-2022,Stanislaus,Newman-Crows Landing Unified,Hurd Barrington Elementary,Elementary Schools (Public),Traditional,K,5,424,224,0.528,282,0.665
2021-2022,Stanislaus,Newman-Crows Landing Unified,Newman-Crows Landing Independent Study,Alternative Schools of Choice,Alternative School of Choice,K,12,54,33,0.611,33,0.611
2021-2022,Stanislaus,Newman-Crows Landing Unified,"Nonpublic, Nonsectarian Schools",,,,,2,2,1.0,2,1.0
2021-2022,Stanislaus,Newman-Crows Landing Unified,Orestimba High,High Schools (Public),Traditional,9,12,979,523,0.534,669,0.6829999999999999
2021-2022,Stanislaus,Newman-Crows Landing Unified,Von Renner Elementary,Elementary Schools (Public),Traditional,K,5,516,272,0.527,307,0.595
2021-2022,Stanislaus,Newman-Crows Landing Unified,West Side Valley High (Continuation),Continuation High Schools,Continuation School,9,12,17,12,0.706,12,0.706
2021-2022,Stanislaus,Newman-Crows Landing Unified,Yolo Junior High,Intermediate/Middle Schools (Public),Traditional,6,8,729,420,0.5760000000000001,523,0.7170000000000001
2021-2022,Stanislaus,Hughson Unified,Dickens (Billy Joe) High (Continuation),Continuation High Schools,Continuation School,9,12,42,24,0.5710000000000001,25,0.595
2021-2022,Stanislaus,Hughson Unified,Emilie J. Ross Middle,Intermediate/Middle Schools (Public),Traditional,6,8,430,210,0.488,283,0.6579999999999999
2021-2022,Stanislaus,Hughson Unified,Fox Road Elementary,Elementary Schools (Public),Traditional,4,5,259,135,0.521,183,0.7070000000000001
2021-2022,Stanislaus,Hughson Unified,Hughson Elementary,Elementary Schools (Public),Traditional,K,3,537,281,0.523,351,0.654
2021-2022,Stanislaus,Hughson Unified,Hughson High,High Schools (Public),Traditional,9,12,803,365,0.455,506,0.63
2021-2022,Stanislaus,Hughson Unified,"Nonpublic, Nonsectarian Schools",,,,,2,1,0.5,1,0.5
2021-2022,Stanislaus,Hughson Unified,Valley Community Day,District Community Day Schools,Community Day School,8,12,17,14,0.8240000000000001,14,0.8240000000000001
2021-2022,Stanislaus,Riverbank Unified,Adelante High,Continuation High Schools,Continuation School,10,12,57,43,0.754,46,0.807
2021-2022,Stanislaus,Riverbank Unified,California Avenue Elementary,Elementary Schools (Public),Traditional,K,5,598,399,0.667,420,0.7020000000000001
2021-2022,Stanislaus,Riverbank Unified,Cardozo Middle,Intermediate/Middle Schools (Public),Traditional,6,8,508,348,0.685,362,0.713
2021-2022,Stanislaus,Riverbank Unified,District Office,,,K,12,1,0,0.0,0,0.0
2021-2022,Stanislaus,Riverbank Unified,Mesa Verde Elementary,Elementary Schools (Public),Traditional,K,5,470,306,0.6509999999999999,340,0.723
2021-2022,Stanislaus,Riverbank Unified,"Nonpublic, Nonsectarian Schools",,,,,3,2,0.667,2,0.667
2021-2022,Stanislaus,Riverbank Unified,Riverbank High,High Schools (Public),Traditional,9,12,746,465,0.623,508,0.6809999999999999
2021-2022,Stanislaus,Riverbank Unified,Riverbank Language Academy,Elementary Schools (Public),Traditional,K,8,562,256,0.456,295,0.525
2021-2022,Stanislaus,Oakdale Joint Unified,Cloverland Elementary,Elementary Schools (Public),Traditional,K,6,510,235,0.461,242,0.475
2021-2022,Stanislaus,Oakdale Joint Unified,East Stanislaus High,Continuation High Schools,Continuation School,9,12,66,38,0.5760000000000001,39,0.591
2021-2022,Stanislaus,Oakdale Joint Unified,Fair Oaks Elementary,Elementary Schools (Public),Traditional,K,6,810,281,0.34700000000000003,297,0.36700000000000005
2021-2022,Stanislaus,Oakdale Joint Unified,Magnolia Elementary,Elementary Schools (Public),Traditional,K,6,608,231,0.38,237,0.39
2021-2022,Stanislaus,Oakdale Joint Unified,"Nonpublic, Nonsectarian Schools",,,,,6,1,0.16699999999999998,1,0.16699999999999998
2021-2022,Stanislaus,Oakdale Joint Unified,Oakdale Charter,High Schools (Public),Traditional,7,12,56,20,0.35700000000000004,20,0.35700000000000004
2021-2022,Stanislaus,Oakdale Joint Unified,Oakdale High,High Schools (Public),Traditional,9,12,1748,520,0.297,532,0.304
2021-2022,Stanislaus,Oakdale Joint Unified,Oakdale Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,795,290,0.365,298,0.375
2021-2022,Stanislaus,Oakdale Joint Unified,Sierra View Elementary,Elementary Schools (Public),Traditional,K,6,642,271,0.42200000000000004,276,0.43
2021-2022,Stanislaus,Oakdale Joint Unified,Valley Oak Junior and Senior High,Alternative Schools of Choice,Alternative School of Choice,7,12,20,13,0.65,13,0.65
2021-2022,Stanislaus,Waterford Unified,Connecting Waters Charter,K-12 Schools (Public),Traditional,K,12,980,375,0.38299999999999995,464,0.473
2021-2022,Stanislaus,Waterford Unified,Lucille Whitehead Intermediate,Elementary Schools (Public),Traditional,4,6,372,293,0.7879999999999999,340,0.914
2021-2022,Stanislaus,Waterford Unified,"Nonpublic, Nonsectarian Schools",,,,,1,0,0.0,0,0.0
2021-2022,Stanislaus,Waterford Unified,Richard M. Moon Primary,Elementary Schools (Public),Traditional,K,3,505,381,0.754,447,0.885
2021-2022,Stanislaus,Waterford Unified,Sentinel High,Continuation High Schools,Continuation School,9,12,43,33,0.767,38,0.884
2021-2022,Stanislaus,Waterford Unified,Waterford High,High Schools (Public),Traditional,9,12,624,418,0.67,521,0.835
2021-2022,Stanislaus,Waterford Unified,Waterford Junior,Junior High Schools (Public),Traditional,7,8,253,194,0.767,226,0.893
2021-2022,Stanislaus,Turlock Unified,Crowell Elementary,Elementary Schools (Public),Traditional,K,6,655,513,0.7829999999999999,545,0.8320000000000001
2021-2022,Stanislaus,Turlock Unified,Cunningham Elementary,Elementary Schools (Public),Traditional,K,6,586,456,0.778,479,0.8170000000000001
2021-2022,Stanislaus,Turlock Unified,Dennis G. Earl Elementary,Elementary Schools (Public),Traditional,K,6,813,421,0.518,493,0.606
2021-2022,Stanislaus,Turlock Unified,eCademy Charter at Crane,K-12 Schools (Public),Traditional,7,12,96,59,0.615,63,0.6559999999999999
2021-2022,Stanislaus,Turlock Unified,Fusion Charter,High Schools (Public),Traditional,7,12,110,73,0.664,77,0.7
2021-2022,Stanislaus,Turlock Unified,John H. Pitman High,High Schools (Public),Traditional,9,12,2076,883,0.425,1108,0.534
2021-2022,Stanislaus,Turlock Unified,Julien Elementary,Elementary Schools (Public),Traditional,K,6,830,410,0.494,471,0.5670000000000001
2021-2022,Stanislaus,Turlock Unified,Marvin A. Dutcher Middle,Intermediate/Middle Schools (Public),Traditional,6,8,783,384,0.49,451,0.5760000000000001
2021-2022,Stanislaus,Turlock Unified,"Nonpublic, Nonsectarian Schools",,,,,49,15,0.306,16,0.327
2021-2022,Stanislaus,Turlock Unified,Osborn Two-Way Immersion Academy,Elementary Schools (Public),Traditional,K,5,814,425,0.522,492,0.604
2021-2022,Stanislaus,Turlock Unified,Roselawn High,Continuation High Schools,Continuation School,9,12,204,142,0.696,146,0.716
2021-2022,Stanislaus,Turlock Unified,Sandra Tovar Medeiros Elementary,Elementary Schools (Public),Traditional,K,6,764,307,0.402,345,0.452
2021-2022,Stanislaus,Turlock Unified,Turlock High,High Schools (Public),Traditional,9,12,2512,1173,0.467,1322,0.526
2021-2022,Stanislaus,Turlock Unified,Turlock Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,1310,656,0.501,765,0.584
2021-2022,Stanislaus,Turlock Unified,Wakefield Elementary,Elementary Schools (Public),Traditional,K,6,695,537,0.773,587,0.845
2021-2022,Stanislaus,Turlock Unified,Walnut Elementary Education Center,Elementary Schools (Public),Traditional,K,6,856,185,0.21600000000000003,270,0.315
2021-2022,Stanislaus,Turlock Unified,Walter M. Brown Elementary,Elementary Schools (Public),Traditional,K,6,620,364,0.5870000000000001,422,0.6809999999999999
2021-2022,Sutter,Sutter County Office of Education,AeroSTEM Academy,K-12 Schools (Public),Traditional,6,12,152,71,0.467,71,0.467
2021-2022,Sutter,Sutter County Office of Education,Feather River Academy,County Community,County Community School,7,12,29,19,0.655,19,0.655
2021-2022,Sutter,Sutter County Office of Education,Pathways Charter Academy,County Community,County Community School,K,12,8,6,0.75,6,0.75
2021-2022,Sutter,Sutter County Office of Education,Sutter County Special Education,Special Education Schools (Public),Special Education School,K,12,298,211,0.708,240,0.805
2021-2022,Sutter,Brittan Elementary,Brittan Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,452,162,0.358,175,0.387
2021-2022,Sutter,Browns Elementary,Browns Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,122,63,0.516,69,0.5660000000000001
2021-2022,Sutter,East Nicolaus Joint Union High,East Nicolaus High,High Schools In 1 School Dist. (Public),Traditional,9,12,305,82,0.26899999999999996,93,0.305
2021-2022,Sutter,Franklin Elementary,Franklin Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,476,115,0.242,125,0.263
2021-2022,Sutter,Live Oak Unified,Encinal Elementary,Elementary Schools (Public),Traditional,K,8,108,46,0.426,46,0.426
2021-2022,Sutter,Live Oak Unified,Live Oak Alternative,Alternative Schools of Choice,Alternative School of Choice,K,12,36,31,0.861,31,0.861
2021-2022,Sutter,Live Oak Unified,Live Oak High,High Schools (Public),Traditional,9,12,602,370,0.615,386,0.6409999999999999
2021-2022,Sutter,Live Oak Unified,Live Oak Middle,Intermediate/Middle Schools (Public),Traditional,6,8,406,271,0.667,282,0.695
2021-2022,Sutter,Live Oak Unified,Luther Elementary,Elementary Schools (Public),Traditional,K,5,755,535,0.7090000000000001,563,0.746
2021-2022,Sutter,Live Oak Unified,"Nonpublic, Nonsectarian Schools",,,,,3,1,0.33299999999999996,1,0.33299999999999996
2021-2022,Sutter,Live Oak Unified,Valley Oak Continuation High,Continuation High Schools,Continuation School,9,12,17,16,0.941,16,0.941
2021-2022,Sutter,Marcum-Illinois Union Elementary,Marcum-Illinois Union Elementary,Elementary Schools (Public),Traditional,K,8,185,57,0.308,74,0.4
2021-2022,Sutter,Marcum-Illinois Union Elementary,South Sutter Charter,K-12 Schools (Public),Traditional,K,12,2486,800,0.322,933,0.375
2021-2022,Sutter,Meridian Elementary,California Virtual Academy at Sutter,K-12 Schools (Public),Traditional,K,12,1557,923,0.593,1021,0.6559999999999999
2021-2022,Sutter,Meridian Elementary,Meridian Elementary,Elementary Schools (Public),Traditional,K,8,71,41,0.5770000000000001,41,0.5770000000000001
2021-2022,Sutter,Nuestro Elementary,Nuestro Elementary,Elementary Schools (Public),Traditional,K,8,185,77,0.41600000000000004,78,0.42200000000000004
2021-2022,Sutter,Nuestro Elementary,Sutter Peak Charter Academy,K-12 Schools (Public),Traditional,K,12,538,141,0.262,194,0.361
2021-2022,Sutter,Pleasant Grove Joint Union,Pleasant Grove,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,167,44,0.263,49,0.293
2021-2022,Sutter,Sutter Union High,Butte View High,Continuation High Schools,Continuation School,9,12,43,24,0.5579999999999999,25,0.581
2021-2022,Sutter,Sutter Union High,Sutter High,High Schools (Public),Traditional,9,12,760,147,0.193,147,0.193
2021-2022,Sutter,Winship-Robbins,Feather River Charter,K-12 Schools (Public),Traditional,K,12,1798,557,0.31,690,0.384
2021-2022,Sutter,Winship-Robbins,Robbins Elementary,Elementary Schools (Public),Traditional,K,8,113,70,0.619,83,0.735
2021-2022,Sutter,Winship-Robbins,Winship Community,Elementary Schools (Public),Traditional,K,8,246,89,0.36200000000000004,102,0.415
2021-2022,Sutter,Yuba City Unified,Albert Powell Continuation,Continuation High Schools,Continuation School,10,12,90,69,0.767,75,0.833
2021-2022,Sutter,Yuba City Unified,Andros Karperos,Elementary Schools (Public),Traditional,K,8,1045,812,0.777,919,0.879
2021-2022,Sutter,Yuba City Unified,April Lane Elementary,Elementary Schools (Public),Traditional,K,5,454,383,0.8440000000000001,413,0.91
2021-2022,Sutter,Yuba City Unified,Barry Elementary,Elementary Schools (Public),Traditional,K,8,550,370,0.6729999999999999,429,0.78
2021-2022,Sutter,Yuba City Unified,Bridge Street Elementary,Elementary Schools (Public),Traditional,K,5,470,401,0.853,432,0.919
2021-2022,Sutter,Yuba City Unified,Butte Vista Elementary,Elementary Schools (Public),Traditional,K,8,820,392,0.478,471,0.574
2021-2022,Sutter,Yuba City Unified,Gray Avenue Middle,Intermediate/Middle Schools (Public),Traditional,6,8,662,604,0.912,635,0.9590000000000001
2021-2022,Sutter,Yuba City Unified,King Avenue Elementary,Elementary Schools (Public),Traditional,K,5,352,302,0.858,320,0.909
2021-2022,Sutter,Yuba City Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,484,300,0.62,367,0.758
2021-2022,Sutter,Yuba City Unified,Lincrest Elementary,Elementary Schools (Public),Traditional,K,5,581,369,0.635,433,0.745
2021-2022,Sutter,Yuba City Unified,"Nonpublic, Nonsectarian Schools",,,,,8,7,0.875,7,0.875
