Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,Monterey,Pacific Grove Unified,Community High (Continuation),Continuation High Schools,Continuation School,9,12,19,5,0.263,5,0.263
2019-2020,Monterey,Pacific Grove Unified,Pacific Grove High,High Schools (Public),Traditional,9,12,619,90,0.145,104,0.168
2019-2020,Monterey,Pacific Grove Unified,Forest Grove Elementary,Elementary Schools (Public),Traditional,K,5,422,69,0.16399999999999998,83,0.19699999999999998
2019-2020,Monterey,Pacific Grove Unified,Robert Down Elementary,Elementary Schools (Public),Traditional,K,5,470,60,0.128,69,0.147
2019-2020,Monterey,Pacific Grove Unified,Pacific Grove Middle,Intermediate/Middle Schools (Public),Traditional,6,8,451,81,0.18,92,0.204
2019-2020,Monterey,Salinas City Elementary,Boronda Meadows,Elementary Schools (Public),Traditional,K,6,720,566,0.7859999999999999,595,0.826
2019-2020,Monterey,Salinas City Elementary,Boronda Elementary,Elementary Schools (Public),Traditional,K,6,233,121,0.519,144,0.618
2019-2020,Monterey,Salinas City Elementary,El Gabilan Elementary,Elementary Schools (Public),Traditional,K,6,645,495,0.767,516,0.8
2019-2020,Monterey,Salinas City Elementary,Henry F. Kammann Elementary,Elementary Schools (Public),Traditional,K,6,741,561,0.757,590,0.7959999999999999
2019-2020,Monterey,Salinas City Elementary,Lincoln Elementary,Elementary Schools (Public),Traditional,K,6,585,226,0.386,263,0.45
2019-2020,Monterey,Salinas City Elementary,Loma Vista Elementary,Elementary Schools (Public),Traditional,K,6,535,446,0.8340000000000001,482,0.9009999999999999
2019-2020,Monterey,Salinas City Elementary,Los Padres Elementary,Elementary Schools (Public),Traditional,K,6,770,614,0.797,646,0.8390000000000001
2019-2020,Monterey,Salinas City Elementary,Mission Park Elementary,Elementary Schools (Public),Traditional,K,6,628,283,0.451,325,0.518
2019-2020,Monterey,Salinas City Elementary,Monterey Park Elementary,Elementary Schools (Public),Traditional,K,6,552,398,0.721,432,0.7829999999999999
2019-2020,Monterey,Salinas City Elementary,Natividad Elementary,Elementary Schools (Public),Traditional,K,6,666,552,0.8290000000000001,582,0.8740000000000001
2019-2020,Monterey,Salinas City Elementary,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,6,539,460,0.853,480,0.8909999999999999
2019-2020,Monterey,Salinas City Elementary,Sherwood Elementary,Elementary Schools (Public),Traditional,K,6,937,866,0.924,882,0.941
2019-2020,Monterey,Salinas City Elementary,University Park Elementary,Elementary Schools (Public),Traditional,K,6,545,383,0.703,415,0.7609999999999999
2019-2020,Monterey,Salinas City Elementary,Laurel Wood Elementary,Elementary Schools (Public),Traditional,K,6,470,286,0.609,319,0.679
2019-2020,Monterey,Salinas Union High,"Nonpublic, Nonsectarian Schools",,,,,7,1,0.14300000000000002,1,0.14300000000000002
2019-2020,Monterey,Salinas Union High,El Puente,Alternative Schools of Choice,Alternative School of Choice,7,12,277,216,0.78,221,0.7979999999999999
2019-2020,Monterey,Salinas Union High,Rancho San Juan High,High Schools (Public),Traditional,9,12,883,544,0.616,612,0.693
2019-2020,Monterey,Salinas Union High,Alisal High,High Schools (Public),Traditional,9,12,2988,2376,0.795,2592,0.867
2019-2020,Monterey,Salinas Union High,Everett Alvarez High,High Schools (Public),Traditional,9,12,2306,1623,0.7040000000000001,1767,0.7659999999999999
2019-2020,Monterey,Salinas Union High,Carr Lake Community Day,District Community Day Schools,Community Day School,7,12,27,22,0.815,24,0.889
2019-2020,Monterey,Salinas Union High,North Salinas High,High Schools (Public),Traditional,9,12,2114,1458,0.69,1613,0.763
2019-2020,Monterey,Salinas Union High,Mount Toro High,Continuation High Schools,Continuation School,9,12,162,146,0.9009999999999999,152,0.938
2019-2020,Monterey,Salinas Union High,Salinas High,High Schools (Public),Traditional,9,12,2688,1436,0.534,1538,0.5720000000000001
2019-2020,Monterey,Salinas Union High,El Sausal Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1154,952,0.825,1041,0.902
2019-2020,Monterey,Salinas Union High,Washington Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1221,832,0.6809999999999999,909,0.7440000000000001
2019-2020,Monterey,Salinas Union High,Harden Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1223,862,0.705,934,0.764
2019-2020,Monterey,Salinas Union High,La Paz Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1207,993,0.823,1062,0.88
2019-2020,Monterey,San Antonio Union Elementary,San Antonio Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,137,52,0.38,70,0.511
2019-2020,Monterey,San Ardo Union Elementary,San Ardo Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,114,91,0.7979999999999999,98,0.86
2019-2020,Monterey,San Lucas Union Elementary,District Office,,,K,8,1,1,1.0,1,1.0
2019-2020,Monterey,San Lucas Union Elementary,San Lucas Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,74,62,0.838,63,0.851
2019-2020,Monterey,Santa Rita Union Elementary,New Republic Elementary,Elementary Schools (Public),Traditional,K,5,591,292,0.494,361,0.611
2019-2020,Monterey,Santa Rita Union Elementary,Bolsa Knolls Middle,Intermediate/Middle Schools (Public),Traditional,6,8,679,340,0.501,413,0.608
2019-2020,Monterey,Santa Rita Union Elementary,La Joya Elementary,Elementary Schools (Public),Traditional,K,5,580,344,0.593,407,0.7020000000000001
2019-2020,Monterey,Santa Rita Union Elementary,Santa Rita Elementary,Elementary Schools (Public),Traditional,K,5,601,465,0.774,509,0.847
2019-2020,Monterey,Santa Rita Union Elementary,Gavilan View Middle,Intermediate/Middle Schools (Public),Traditional,6,8,666,434,0.652,496,0.745
2019-2020,Monterey,Santa Rita Union Elementary,McKinnon,Elementary Schools (Public),Traditional,K,5,471,318,0.675,350,0.743
2019-2020,Monterey,Spreckels Union Elementary,Spreckels Elementary,Elementary Schools (Public),Traditional,K,5,662,102,0.154,107,0.162
2019-2020,Monterey,Spreckels Union Elementary,Buena Vista Middle,Intermediate/Middle Schools (Public),Traditional,6,8,334,45,0.135,52,0.156
2019-2020,Monterey,Washington Union Elementary,San Benancio Middle,Intermediate/Middle Schools (Public),Traditional,6,8,325,28,0.086,28,0.086
2019-2020,Monterey,Washington Union Elementary,Washington Elementary,Elementary Schools (Public),Traditional,4,5,159,19,0.11900000000000001,19,0.11900000000000001
2019-2020,Monterey,Washington Union Elementary,Toro Park Elementary,Elementary Schools (Public),Traditional,K,3,396,37,0.09300000000000001,37,0.09300000000000001
2019-2020,Monterey,North Monterey County Unified,North Monterey County High,High Schools (Public),Traditional,9,12,1235,824,0.667,994,0.805
2019-2020,Monterey,North Monterey County Unified,North Monterey County Center for Independent Study,Alternative Schools of Choice,Alternative School of Choice,K,12,131,78,0.595,84,0.6409999999999999
2019-2020,Monterey,North Monterey County Unified,Central Bay High (Continuation),Continuation High Schools,Continuation School,9,12,45,36,0.8,36,0.8
2019-2020,Monterey,North Monterey County Unified,Castroville Elementary,Elementary Schools (Public),Traditional,K,6,651,522,0.802,593,0.9109999999999999
2019-2020,Monterey,North Monterey County Unified,Echo Valley Elementary,Elementary Schools (Public),Traditional,K,6,520,406,0.7809999999999999,445,0.856
2019-2020,Monterey,North Monterey County Unified,Elkhorn Elementary,Elementary Schools (Public),Traditional,K,6,653,476,0.7290000000000001,554,0.848
2019-2020,Monterey,North Monterey County Unified,North Monterey County Middle,Intermediate/Middle Schools (Public),Traditional,7,8,696,493,0.708,574,0.825
2019-2020,Monterey,North Monterey County Unified,Prunedale Elementary,Elementary Schools (Public),Traditional,K,6,663,437,0.659,510,0.769
2019-2020,Monterey,Big Sur Unified,Big Sur Charter,K-12 Schools (Public),Traditional,K,12,82,17,0.207,17,0.207
2019-2020,Monterey,Big Sur Unified,Pacific Valley (K-12),K-12 Schools (Public),Traditional,K,12,0,0,0.0,0,0.0
2019-2020,Monterey,Soledad Unified,Pinnacles High,Continuation High Schools,Continuation School,9,12,40,31,0.775,39,0.975
2019-2020,Monterey,Soledad Unified,Frank Ledesma Elementary,Elementary Schools (Public),Traditional,K,6,499,370,0.741,450,0.902
2019-2020,Monterey,Soledad Unified,Jack Franscioni Elementary,Elementary Schools (Public),Traditional,K,6,535,378,0.7070000000000001,493,0.9209999999999999
2019-2020,Monterey,Soledad Unified,Soledad High,High Schools (Public),Traditional,9,12,1535,1197,0.78,1396,0.909
2019-2020,Monterey,Soledad Unified,Main Street Middle,Intermediate/Middle Schools (Public),Traditional,7,8,806,584,0.725,684,0.8490000000000001
2019-2020,Monterey,Soledad Unified,San Vicente Elementary,Elementary Schools (Public),Traditional,P,6,520,428,0.823,483,0.929
2019-2020,Monterey,Soledad Unified,Gabilan Elementary,Elementary Schools (Public),Traditional,K,6,475,429,0.903,464,0.977
2019-2020,Monterey,Soledad Unified,Rose Ferrero Elementary,Elementary Schools (Public),Traditional,P,6,461,351,0.7609999999999999,408,0.885
2019-2020,Monterey,Gonzales Unified,Gonzales High,High Schools (Public),Traditional,9,12,878,661,0.753,727,0.828
2019-2020,Monterey,Gonzales Unified,Fairview Middle,Intermediate/Middle Schools (Public),Traditional,6,8,534,426,0.7979999999999999,471,0.882
2019-2020,Monterey,Gonzales Unified,La Gloria Elementary,Elementary Schools (Public),Traditional,K,5,932,689,0.7390000000000001,761,0.8170000000000001
2019-2020,Napa,Napa County Office of Education,Napa County Juvenile Hall/Court,Juvenile Court Schools,Juvenile Court School,7,12,14,14,1.0,14,1.0
2019-2020,Napa,Napa County Office of Education,Napa County Community,County Community,County Community School,K,12,99,70,0.7070000000000001,77,0.778
2019-2020,Napa,Calistoga Joint Unified,"Nonpublic, Nonsectarian Schools",,,,,3,2,0.667,2,0.667
2019-2020,Napa,Calistoga Joint Unified,Palisades High (Continuation),Continuation High Schools,Continuation School,9,12,6,2,0.33299999999999996,3,0.5
2019-2020,Napa,Calistoga Joint Unified,Calistoga Junior/Senior High,High Schools (Public),Traditional,7,12,392,225,0.574,285,0.727
2019-2020,Napa,Calistoga Joint Unified,Calistoga Elementary,Elementary Schools (Public),Traditional,K,6,459,294,0.6409999999999999,346,0.754
2019-2020,Napa,Howell Mountain Elementary,Howell Mountain Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,99,53,0.535,60,0.606
2019-2020,Napa,Napa Valley Unified,"Nonpublic, Nonsectarian Schools",,,,,19,6,0.316,6,0.316
2019-2020,Napa,Napa Valley Unified,Harvest Middle,Intermediate/Middle Schools (Public),Traditional,6,8,755,408,0.54,480,0.636
2019-2020,Napa,Napa Valley Unified,Napa Valley Independent Studies,Alternative Schools of Choice,Alternative School of Choice,K,12,148,50,0.33799999999999997,52,0.35100000000000003
2019-2020,Napa,Napa Valley Unified,Stone Bridge,Elementary Schools (Public),Traditional,K,8,272,24,0.08800000000000001,27,0.099
2019-2020,Napa,Napa Valley Unified,Canyon Oaks Elementary,Elementary Schools (Public),Traditional,K,5,681,196,0.28800000000000003,263,0.386
2019-2020,Napa,Napa Valley Unified,American Canyon High,High Schools (Public),Traditional,9,12,1670,429,0.257,536,0.321
2019-2020,Napa,Napa Valley Unified,Willow Elementary,Elementary Schools (Public),Traditional,K,5,398,160,0.402,184,0.462
2019-2020,Napa,Napa Valley Unified,Vintage High,High Schools (Public),Traditional,9,12,1814,585,0.322,697,0.384
2019-2020,Napa,Napa Valley Unified,New Technology High,Alternative Schools of Choice,Alternative School of Choice,9,12,396,130,0.32799999999999996,153,0.386
2019-2020,Napa,Napa Valley Unified,Valley Oak High,Continuation High Schools,Continuation School,10,12,176,95,0.54,102,0.58
2019-2020,Napa,Napa Valley Unified,Napa High,High Schools (Public),Traditional,9,12,1901,832,0.43799999999999994,940,0.494
2019-2020,Napa,Napa Valley Unified,Alta Heights Elementary,Elementary Schools (Public),Traditional,K,5,287,110,0.38299999999999995,126,0.439
2019-2020,Napa,Napa Valley Unified,Bel Aire Park Elementary,Elementary Schools (Public),Traditional,K,5,412,212,0.515,256,0.621
2019-2020,Napa,Napa Valley Unified,Browns Valley Elementary,Elementary Schools (Public),Traditional,K,5,502,125,0.249,142,0.28300000000000003
2019-2020,Napa,Napa Valley Unified,Donaldson Way Elementary,Elementary Schools (Public),Traditional,K,5,574,187,0.326,240,0.418
2019-2020,Napa,Napa Valley Unified,McPherson Elementary,Elementary Schools (Public),Traditional,K,5,412,314,0.762,381,0.925
2019-2020,Napa,Napa Valley Unified,Mt. George International,Elementary Schools (Public),Traditional,K,5,220,46,0.209,52,0.23600000000000002
2019-2020,Napa,Napa Valley Unified,Napa Junction Elementary,Elementary Schools (Public),Traditional,K,5,417,186,0.446,241,0.578
2019-2020,Napa,Napa Valley Unified,Northwood Elementary,Elementary Schools (Public),Traditional,K,5,390,120,0.308,138,0.354
2019-2020,Napa,Napa Valley Unified,Phillips Elementary,Elementary Schools (Public),Traditional,K,5,392,264,0.6729999999999999,329,0.8390000000000001
2019-2020,Napa,Napa Valley Unified,Pueblo Vista Elementary,Elementary Schools (Public),Traditional,K,5,417,166,0.39799999999999996,197,0.47200000000000003
2019-2020,Napa,Napa Valley Unified,Shearer Elementary,Elementary Schools (Public),Traditional,K,5,460,355,0.772,428,0.93
2019-2020,Napa,Napa Valley Unified,Snow Elementary,Elementary Schools (Public),Traditional,K,5,383,273,0.713,307,0.802
2019-2020,Napa,Napa Valley Unified,Vichy Elementary,Elementary Schools (Public),Traditional,K,5,343,58,0.16899999999999998,66,0.192
2019-2020,Napa,Napa Valley Unified,West Park Elementary,Elementary Schools (Public),Traditional,K,5,315,125,0.397,140,0.444
2019-2020,Napa,Napa Valley Unified,Napa Valley Language Academy,Elementary Schools (Public),Traditional,K,6,658,279,0.424,332,0.505
2019-2020,Napa,Napa Valley Unified,Yountville Elementary,Elementary Schools (Public),Traditional,K,5,119,26,0.218,29,0.244
2019-2020,Napa,Napa Valley Unified,Redwood Middle,Intermediate/Middle Schools (Public),Traditional,6,8,900,407,0.452,489,0.5429999999999999
2019-2020,Napa,Napa Valley Unified,Silverado Middle,Intermediate/Middle Schools (Public),Traditional,6,8,793,422,0.532,500,0.631
2019-2020,Napa,Napa Valley Unified,River Middle,Intermediate/Middle Schools (Public),Traditional,6,8,417,87,0.209,98,0.235
2019-2020,Napa,Napa Valley Unified,American Canyon Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1025,326,0.318,414,0.40399999999999997
2019-2020,Napa,Pope Valley Union Elementary,Pope Valley Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,46,22,0.478,22,0.478
2019-2020,Napa,Saint Helena Unified,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2019-2020,Napa,Saint Helena Unified,Saint Helena High,High Schools (Public),Traditional,9,12,482,147,0.305,180,0.373
2019-2020,Napa,Saint Helena Unified,Robert Louis Stevenson Intermediate,Intermediate/Middle Schools (Public),Traditional,6,8,255,99,0.38799999999999996,115,0.451
2019-2020,Napa,Saint Helena Unified,Saint Helena Elementary,Elementary Schools (Public),Traditional,3,5,248,97,0.391,118,0.47600000000000003
2019-2020,Napa,Saint Helena Unified,Saint Helena Primary,Elementary Schools (Public),Traditional,K,2,257,87,0.33899999999999997,105,0.409
2019-2020,Nevada,Nevada County Office of Education,Bitney Prep High,High Schools (Public),Traditional,9,12,82,48,0.585,53,0.6459999999999999
2019-2020,Nevada,Nevada County Office of Education,Yuba River Charter,Elementary Schools (Public),Traditional,K,8,317,142,0.44799999999999995,155,0.489
2019-2020,Nevada,Nevada County Office of Education,Nevada City School of the Arts,Elementary Schools (Public),Traditional,K,8,451,199,0.441,214,0.475
2019-2020,Nevada,Nevada County Office of Education,Sierra Montessori Academy,Elementary Schools (Public),Traditional,K,8,40,21,0.525,26,0.65
2019-2020,Nevada,Nevada County Office of Education,Earle Jamieson Educational Options,County Community,County Community School,7,12,8,5,0.625,5,0.625
2019-2020,Nevada,Nevada County Office of Education,"Sugarloaf Mountain, Juvenile Hall Program",Juvenile Court Schools,Juvenile Court School,6,12,3,3,1.0,3,1.0
2019-2020,Nevada,Nevada County Office of Education,Forest Charter,K-12 Schools (Public),Traditional,K,12,788,266,0.33799999999999997,344,0.43700000000000006
2019-2020,Nevada,Nevada County Office of Education,Twin Ridges Home Study Charter,Elementary Schools (Public),Traditional,K,8,151,58,0.384,74,0.49
2019-2020,Nevada,Nevada County Office of Education,EPIC de Cesar Chavez,High Schools (Public),Traditional,9,12,644,467,0.725,523,0.812
2019-2020,Nevada,Nevada County Office of Education,John Muir Charter,High Schools (Public),Traditional,9,12,608,505,0.831,567,0.9329999999999999
2019-2020,Nevada,Nevada County Office of Education,Nevada County Special Education,Special Education Schools (Public),Special Education School,P,8,47,20,0.426,21,0.447
2019-2020,Nevada,Chicago Park Elementary,Chicago Park Community Charter,Elementary Schools (Public),Traditional,K,8,55,25,0.455,28,0.509
2019-2020,Nevada,Chicago Park Elementary,Chicago Park Elementary,Elementary Schools (Public),Traditional,K,8,115,45,0.391,55,0.478
2019-2020,Nevada,Clear Creek Elementary,Clear Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,181,66,0.365,67,0.37
2019-2020,Nevada,Grass Valley Elementary,Bell Hill Academy,Elementary Schools (Public),Traditional,K,4,225,102,0.45299999999999996,126,0.56
2019-2020,Nevada,Grass Valley Elementary,Lyman Gilmore Middle,Intermediate/Middle Schools (Public),Traditional,5,8,555,335,0.604,381,0.6859999999999999
2019-2020,Nevada,Grass Valley Elementary,Margaret G. Scotten Elementary,Elementary Schools (Public),Traditional,K,4,487,315,0.647,356,0.731
2019-2020,Nevada,Grass Valley Elementary,Grass Valley Charter,Elementary Schools (Public),Traditional,K,8,522,124,0.23800000000000002,147,0.282
2019-2020,Nevada,Nevada City Elementary,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2019-2020,Nevada,Nevada City Elementary,Seven Hills Intermediate,Intermediate/Middle Schools (Public),Traditional,5,8,360,117,0.325,134,0.37200000000000005
2019-2020,Nevada,Nevada City Elementary,Deer Creek Elementary,Elementary Schools (Public),Traditional,P,4,396,135,0.341,148,0.374
2019-2020,Nevada,Nevada Joint Union High,District Office,,,9,Adult,1,1,1.0,1,1.0
2019-2020,Nevada,Nevada Joint Union High,"Nonpublic, Nonsectarian Schools",,,,,16,12,0.75,12,0.75
2019-2020,Nevada,Nevada Joint Union High,William & Marian Ghidotti High,Alternative Schools of Choice,Alternative School of Choice,9,12,163,40,0.245,51,0.313
2019-2020,Nevada,Nevada Joint Union High,Sierra Academy of Expeditionary Learning,High Schools (Public),Traditional,9,12,183,70,0.38299999999999995,82,0.44799999999999995
2019-2020,Nevada,Nevada Joint Union High,North Point Academy,Alternative Schools of Choice,Alternative School of Choice,9,12,90,34,0.37799999999999995,36,0.4
2019-2020,Nevada,Nevada Joint Union High,Bear River High,High Schools (Public),Traditional,9,12,598,136,0.22699999999999998,160,0.268
2019-2020,Nevada,Nevada Joint Union High,Silver Springs High (Continuation),Continuation High Schools,Continuation School,9,12,152,116,0.763,122,0.8029999999999999
2019-2020,Nevada,Nevada Joint Union High,NU Tech High,Continuation High Schools,Continuation School,9,12,43,24,0.5579999999999999,28,0.6509999999999999
2019-2020,Nevada,Nevada Joint Union High,Nevada Union High,High Schools (Public),Traditional,9,12,1542,634,0.41100000000000003,724,0.47
2019-2020,Nevada,Pleasant Ridge Union Elementary,"Nonpublic, Nonsectarian Schools",,,,,2,1,0.5,1,0.5
2019-2020,Nevada,Pleasant Ridge Union Elementary,Arete Charter Academy,Elementary Schools (Public),Traditional,K,8,108,23,0.213,23,0.213
2019-2020,Nevada,Pleasant Ridge Union Elementary,Magnolia Intermediate,Intermediate/Middle Schools (Public),Traditional,6,8,384,105,0.273,117,0.305
2019-2020,Nevada,Pleasant Ridge Union Elementary,Cottage Hill Elementary,Elementary Schools (Public),Traditional,K,5,445,132,0.297,147,0.33
2019-2020,Nevada,Pleasant Ridge Union Elementary,Alta Sierra Elementary,Elementary Schools (Public),Traditional,K,5,335,102,0.304,113,0.337
2019-2020,Nevada,Union Hill Elementary,"Nonpublic, Nonsectarian Schools",,,,,1,1,1.0,1,1.0
2019-2020,Nevada,Union Hill Elementary,Union Hill Middle,Intermediate/Middle Schools (Public),Traditional,7,8,144,58,0.40299999999999997,61,0.424
2019-2020,Nevada,Union Hill Elementary,Union Hill Elementary,Elementary Schools (Public),Traditional,K,6,603,246,0.408,266,0.441
2019-2020,Nevada,Twin Ridges Elementary,Washington Elementary,Elementary Schools (Public),Traditional,K,8,5,2,0.4,3,0.6
2019-2020,Nevada,Twin Ridges Elementary,Grizzly Hill,Elementary Schools (Public),Traditional,K,8,94,78,0.83,81,0.862
2019-2020,Nevada,Penn Valley Union Elementary,Ready Springs Elementary,Elementary Schools (Public),Traditional,K,8,331,167,0.505,194,0.586
2019-2020,Nevada,Penn Valley Union Elementary,Williams Ranch Elementary,Elementary Schools (Public),Traditional,K,5,206,79,0.38299999999999995,94,0.456
2019-2020,Nevada,Penn Valley Union Elementary,Vantage Point Charter,K-12 Schools (Public),Traditional,K,12,43,27,0.628,29,0.674
2019-2020,Orange,Orange County Department of Education,Samueli Academy,High Schools (Public),Traditional,9,12,528,259,0.491,305,0.578
2019-2020,Orange,Orange County Department of Education,Vista Heritage Global Academy,Intermediate/Middle Schools (Public),Traditional,6,8,281,265,0.943,275,0.9790000000000001
2019-2020,Orange,Orange County Department of Education,College and Career Preparatory Academy,High Schools (Public),Traditional,9,12,245,187,0.763,212,0.865
2019-2020,Orange,Orange County Department of Education,Oxford Preparatory Academy - Saddleback Valley,Elementary Schools (Public),Traditional,K,8,646,83,0.128,87,0.135
2019-2020,Orange,Orange County Department of Education,Unity Middle College High,High Schools (Public),Traditional,9,12,103,56,0.544,62,0.602
2019-2020,Orange,Orange County Department of Education,Ednovate - Legacy College Prep.,High Schools (Public),Traditional,9,12,324,208,0.642,257,0.7929999999999999
2019-2020,Orange,Orange County Department of Education,Orange County Academy of Sciences and Arts,Elementary Schools (Public),Traditional,K,8,357,44,0.12300000000000001,44,0.12300000000000001
2019-2020,Orange,Orange County Department of Education,EPIC Charter (Excellence Performance Innovation Citizenship),K-12 Schools (Public),Traditional,K,12,838,380,0.45299999999999996,385,0.45899999999999996
2019-2020,Orange,Orange County Department of Education,Scholarship Prep,Elementary Schools (Public),Traditional,K,8,486,386,0.794,437,0.899
2019-2020,Orange,Orange County Department of Education,Orange County Workforce Innovation High,High Schools (Public),Traditional,9,12,222,162,0.73,181,0.815
2019-2020,Orange,Orange County Department of Education,Citrus Springs Charter,K-12 Schools (Public),Traditional,K,12,280,133,0.475,174,0.621
2019-2020,Orange,Orange County Department of Education,Vista Condor Global Academy,Elementary Schools (Public),Traditional,K,5,177,151,0.853,160,0.904
2019-2020,Orange,Orange County Department of Education,Tomorrow's Leadership Collaborative (TLC) Charter,Elementary Schools (Public),Traditional,P,5,120,68,0.5670000000000001,76,0.633
2019-2020,Orange,Orange County Department of Education,National University Academy Homeschool/Independent Study Orange County,K-12 Schools (Public),Traditional,K,12,94,44,0.46799999999999997,48,0.511
2019-2020,Orange,Orange County Department of Education,Sycamore Creek Community Charter,Elementary Schools (Public),Traditional,P,8,66,13,0.19699999999999998,13,0.19699999999999998
2019-2020,Orange,Orange County Department of Education,International School for Science and Culture,Elementary Schools (Public),Traditional,K,8,69,33,0.478,43,0.623
2019-2020,Orange,Orange County Department of Education,ACCESS Juvenile Hall,Juvenile Court Schools,Juvenile Court School,K,12,289,289,1.0,289,1.0
2019-2020,Orange,Orange County Department of Education,OCCS:CHEP/PCHS,Opportunity Schools,Opportunity School,K,12,540,160,0.29600000000000004,168,0.311
2019-2020,Orange,Orange County Department of Education,ACCESS County Community,County Community,County Community School,K,12,1615,1149,0.711,1194,0.7390000000000001
2019-2020,Orange,Orange County Department of Education,Orange County Special Education,Special Education Schools (Public),Special Education School,K,12,366,79,0.21600000000000003,81,0.221
2019-2020,Orange,Anaheim Elementary,"Nonpublic, Nonsectarian Schools",,,,,15,8,0.5329999999999999,8,0.5329999999999999
2019-2020,Orange,Anaheim Elementary,Orange Grove Elementary,Elementary Schools (Public),Traditional,K,6,654,530,0.81,587,0.898
2019-2020,Orange,Anaheim Elementary,Ponderosa Elementary,Elementary Schools (Public),Traditional,K,6,997,822,0.8240000000000001,914,0.917
2019-2020,Orange,Anaheim Elementary,GOALS Academy,Elementary Schools (Public),Traditional,K,6,242,146,0.603,172,0.711
2019-2020,Orange,Anaheim Elementary,Lincoln (Abraham) Elementary,Elementary Schools (Public),Traditional,K,6,1021,740,0.725,859,0.841
2019-2020,Orange,Anaheim Elementary,Price (Adelaide) Elementary,Elementary Schools (Public),Traditional,K,6,714,434,0.608,533,0.746
2019-2020,Orange,Anaheim Elementary,Stoddard (Alexander J.) Elementary,Elementary Schools (Public),Traditional,K,6,742,497,0.67,567,0.764
2019-2020,Orange,Anaheim Elementary,Juarez (Benito) Elementary,Elementary Schools (Public),Traditional,K,6,864,455,0.527,563,0.652
2019-2020,Orange,Anaheim Elementary,Franklin (Benjamin) Elementary,Elementary Schools (Public),Traditional,K,6,697,485,0.696,568,0.815
2019-2020,Orange,Anaheim Elementary,Ross (Betsy) Elementary,Elementary Schools (Public),Traditional,K,6,1010,770,0.762,859,0.85
2019-2020,Orange,Anaheim Elementary,Barton (Clara) Elementary,Elementary Schools (Public),Traditional,K,6,703,475,0.6759999999999999,551,0.784
2019-2020,Orange,Anaheim Elementary,Mann (Horace) Elementary,Elementary Schools (Public),Traditional,K,6,803,613,0.763,709,0.883
2019-2020,Orange,Anaheim Elementary,Guinn (James M.) Elementary,Elementary Schools (Public),Traditional,K,6,714,530,0.742,605,0.847
2019-2020,Orange,Anaheim Elementary,Madison (James) Elementary,Elementary Schools (Public),Traditional,K,6,568,386,0.68,451,0.794
2019-2020,Orange,Anaheim Elementary,Marshall (John) Elementary,Elementary Schools (Public),Traditional,K,6,774,561,0.725,637,0.823
2019-2020,Orange,Anaheim Elementary,Loara Elementary,Elementary Schools (Public),Traditional,K,6,508,343,0.675,416,0.8190000000000001
2019-2020,Orange,Anaheim Elementary,Gauer (Melbourne A.) Elementary,Elementary Schools (Public),Traditional,K,6,578,430,0.7440000000000001,491,0.8490000000000001
2019-2020,Orange,Anaheim Elementary,Palm Lane Elementary Charter,Elementary Schools (Public),Traditional,K,6,312,207,0.6629999999999999,269,0.862
2019-2020,Orange,Anaheim Elementary,Henry (Patrick) Elementary,Elementary Schools (Public),Traditional,K,6,514,396,0.77,446,0.868
2019-2020,Orange,Anaheim Elementary,Revere (Paul) Elementary,Elementary Schools (Public),Traditional,K,6,804,626,0.779,705,0.877
2019-2020,Orange,Anaheim Elementary,Sunkist Elementary,Elementary Schools (Public),Traditional,K,6,627,494,0.7879999999999999,551,0.879
2019-2020,Orange,Anaheim Elementary,Roosevelt (Theodore) Elementary,Elementary Schools (Public),Traditional,K,6,437,282,0.645,349,0.799
2019-2020,Orange,Anaheim Elementary,Edison (Thomas) Elementary,Elementary Schools (Public),Traditional,K,6,835,671,0.804,752,0.9009999999999999
2019-2020,Orange,Anaheim Elementary,Jefferson (Thomas) Elementary,Elementary Schools (Public),Traditional,K,6,565,380,0.6729999999999999,446,0.789
2019-2020,Orange,Anaheim Elementary,Olive Street Elementary,Elementary Schools (Public),Traditional,K,6,527,450,0.8540000000000001,487,0.924
2019-2020,Orange,Anaheim Elementary,Westmont Elementary,Elementary Schools (Public),Traditional,K,6,703,553,0.787,620,0.882
2019-2020,Orange,Anaheim Union High,"Nonpublic, Nonsectarian Schools",,,,,35,15,0.429,15,0.429
2019-2020,Orange,Anaheim Union High,Cypress High,High Schools (Public),Traditional,9,12,2968,867,0.292,1070,0.361
