Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1819_Enrollment,1819_Free_Meal_Count,1819_Free_Meal_Percent,1819_FRPM_Count,1819_FRPM_Percent
2018-2019,Tehama,Corning Union Elementary,Rancho Tehama Elementary,Elementary Schools (Public),Traditional,K,5,96,86,0.8959999999999999,89,0.927
2018-2019,Tehama,Corning Union Elementary,Columbia Academy,District Community Day Schools,Community Day School,K,8,7,7,1.0,7,1.0
2018-2019,Tehama,Corning Union High,Corning Independent Study,High Schools In 1 School Dist. (Public),Traditional,9,12,16,11,0.688,12,0.75
2018-2019,Tehama,Corning Union High,Centennial Continuation High,Continuation High Schools,Continuation School,9,12,32,27,0.8440000000000001,27,0.8440000000000001
2018-2019,Tehama,Corning Union High,Corning High,High Schools (Public),Traditional,9,12,962,619,0.643,698,0.726
2018-2019,Tehama,Elkins Elementary,Elkins Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,13,11,0.846,12,0.9229999999999999
2018-2019,Tehama,Evergreen Union,Evergreen Community Day School (K-5),District Community Day Schools,Community Day School,K,5,2,1,0.5,2,1.0
2018-2019,Tehama,Evergreen Union,Evergreen Institute of Excellence,K-12 Schools (Public),Traditional,K,12,127,57,0.449,65,0.512
2018-2019,Tehama,Evergreen Union,Bend Elementary,Elementary Schools (Public),Traditional,K,8,88,35,0.39799999999999996,43,0.489
2018-2019,Tehama,Evergreen Union,Evergreen Elementary,Elementary Schools (Public),Traditional,K,4,546,269,0.493,329,0.603
2018-2019,Tehama,Evergreen Union,Evergreen Middle,Intermediate/Middle Schools (Public),Traditional,5,8,450,215,0.478,262,0.5820000000000001
2018-2019,Tehama,Evergreen Union,Evergreen Community Day School (5-8),District Community Day Schools,Community Day School,5,8,4,3,0.75,4,1.0
2018-2019,Tehama,Flournoy Union Elementary,Flournoy Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,35,8,0.22899999999999998,9,0.257
2018-2019,Tehama,Gerber Union Elementary,Gerber Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,378,279,0.738,314,0.831
2018-2019,Tehama,Kirkwood Elementary,Kirkwood Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,96,49,0.51,56,0.583
2018-2019,Tehama,Lassen View Union Elementary,Lassen View Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,350,174,0.49700000000000005,194,0.5539999999999999
2018-2019,Tehama,Los Molinos Unified,Los Molinos High,High Schools (Public),Traditional,9,12,211,101,0.479,109,0.517
2018-2019,Tehama,Los Molinos Unified,Los Molinos Elementary,Elementary Schools (Public),Traditional,K,8,269,174,0.647,201,0.747
2018-2019,Tehama,Los Molinos Unified,Vina Elementary,Elementary Schools (Public),Traditional,1,8,75,45,0.6,53,0.7070000000000001
2018-2019,Tehama,Red Bluff Union Elementary,District Office,,,K,8,1,0,0.0,0,0.0
2018-2019,Tehama,Red Bluff Union Elementary,Bidwell Elementary,Elementary Schools (Public),Traditional,K,5,498,347,0.6970000000000001,375,0.753
2018-2019,Tehama,Red Bluff Union Elementary,Jackson Heights Elementary,Elementary Schools (Public),Traditional,K,5,461,354,0.768,381,0.826
2018-2019,Tehama,Red Bluff Union Elementary,Vista Preparatory Academy,Intermediate/Middle Schools (Public),Traditional,6,8,619,449,0.725,484,0.782
2018-2019,Tehama,Red Bluff Union Elementary,William M. Metteer Elementary,Elementary Schools (Public),Traditional,K,5,465,347,0.746,373,0.802
2018-2019,Tehama,Red Bluff Joint Union High,"Nonpublic, Nonsectarian Schools",,,,,1,0,0.0,0,0.0
2018-2019,Tehama,Red Bluff Joint Union High,Salisbury High (Continuation),Continuation High Schools,Continuation School,9,12,110,94,0.855,97,0.882
2018-2019,Tehama,Red Bluff Joint Union High,Red Bluff High,High Schools (Public),Traditional,9,12,1532,791,0.516,890,0.581
2018-2019,Tehama,Reeds Creek Elementary,Reeds Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,172,81,0.47100000000000003,103,0.599
2018-2019,Tehama,Richfield Elementary,Richfield Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,252,120,0.47600000000000003,140,0.556
2018-2019,Trinity,Trinity County Office of Education,California Heritage Youthbuild Academy II,High Schools (Public),Traditional,9,12,95,75,0.789,82,0.863
2018-2019,Trinity,Trinity County Office of Education,Trinity County Community,County Community,County Community School,K,12,7,6,0.857,7,1.0
2018-2019,Trinity,Burnt Ranch Elementary,Burnt Ranch Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,84,56,0.667,65,0.774
2018-2019,Trinity,Coffee Creek Elementary,Coffee Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,9,5,0.556,5,0.556
2018-2019,Trinity,Douglas City Elementary,Douglas City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,175,78,0.446,88,0.503
2018-2019,Trinity,Junction City Elementary,Junction City Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,63,43,0.6829999999999999,47,0.746
2018-2019,Trinity,Lewiston Elementary,Lewiston Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,59,46,0.78,52,0.8809999999999999
2018-2019,Trinity,Trinity Center Elementary,Trinity Center Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,14,8,0.5710000000000001,8,0.5710000000000001
2018-2019,Trinity,Southern Trinity Joint Unified,Mt. Lassic High (Continuation),Continuation High Schools,Continuation School,9,12,2,2,1.0,2,1.0
2018-2019,Trinity,Southern Trinity Joint Unified,Southern Trinity High,High Schools (Public),Traditional,9,12,17,14,0.8240000000000001,14,0.8240000000000001
2018-2019,Trinity,Southern Trinity Joint Unified,Hoaglin-Zenia Elementary,Elementary Schools (Public),Traditional,K,8,9,6,0.667,6,0.667
2018-2019,Trinity,Southern Trinity Joint Unified,Van Duzen Elementary,Elementary Schools (Public),Traditional,K,8,65,46,0.708,51,0.785
2018-2019,Trinity,Mountain Valley Unified,Valley High,Continuation High Schools,Continuation School,9,12,6,6,1.0,6,1.0
2018-2019,Trinity,Mountain Valley Unified,Hayfork High,High Schools (Public),Traditional,9,12,72,52,0.722,54,0.75
2018-2019,Trinity,Mountain Valley Unified,Hayfork Elementary,Elementary Schools (Public),Traditional,K,8,176,125,0.71,130,0.7390000000000001
2018-2019,Trinity,Trinity Alps Unified,Alps View High (Continuation),Continuation High Schools,Continuation School,9,12,7,5,0.7140000000000001,5,0.7140000000000001
2018-2019,Trinity,Trinity Alps Unified,Trinity High,High Schools (Public),Traditional,9,12,352,154,0.43799999999999994,185,0.526
2018-2019,Trinity,Trinity Alps Unified,Weaverville Elementary,Elementary Schools (Public),Traditional,K,8,385,191,0.496,249,0.647
2018-2019,Tulare,Tulare County Office of Education,University Preparatory High,High Schools (Public),Traditional,9,12,229,72,0.314,88,0.384
2018-2019,Tulare,Tulare County Office of Education,Valley Life Charter,K-12 Schools (Public),Traditional,K,12,670,196,0.293,218,0.325
2018-2019,Tulare,Tulare County Office of Education,Sycamore Valley Academy,Elementary Schools (Public),Traditional,K,8,367,103,0.281,139,0.379
2018-2019,Tulare,Tulare County Office of Education,Blue Oak Academy,Elementary Schools (Public),Traditional,K,8,172,73,0.424,86,0.5
2018-2019,Tulare,Tulare County Office of Education,Tulare County Court,Juvenile Court Schools,Juvenile Court School,7,12,89,89,1.0,89,1.0
2018-2019,Tulare,Tulare County Office of Education,La Sierra High,High Schools (Public),Traditional,7,12,236,203,0.86,220,0.932
2018-2019,Tulare,Tulare County Office of Education,Tulare County Community,County Community,County Community School,7,12,116,90,0.7759999999999999,102,0.879
2018-2019,Tulare,Tulare County Office of Education,Special Education,Special Education Schools (Public),Special Education School,K,12,1037,517,0.499,681,0.657
2018-2019,Tulare,Tulare County Office of Education,Eleanor Roosevelt Community Learning Center,K-12 Schools (Public),Traditional,K,12,270,73,0.27,106,0.39299999999999996
2018-2019,Tulare,Allensworth Elementary,Allensworth Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,88,82,0.932,85,0.966
2018-2019,Tulare,Alpaugh Unified,California Connections Academy@Central,K-12 Schools (Public),Traditional,K,12,494,269,0.545,288,0.583
2018-2019,Tulare,Alpaugh Unified,Tule Continuation High,Continuation High Schools,Continuation School,10,12,1,1,1.0,1,1.0
2018-2019,Tulare,Alpaugh Unified,Alpaugh -Senior High,High Schools (Public),Traditional,9,12,78,73,0.9359999999999999,74,0.9490000000000001
2018-2019,Tulare,Alpaugh Unified,Alpaugh Elementary,Elementary Schools (Public),Traditional,K,8,244,223,0.914,231,0.9470000000000001
2018-2019,Tulare,Alta Vista Elementary,Alta Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,574,449,0.782,449,0.782
2018-2019,Tulare,Buena Vista Elementary,Buena Vista Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,215,114,0.53,146,0.679
2018-2019,Tulare,Burton Elementary,Summit Charter Academy,K-12 Schools (Public),Traditional,K,12,2171,1163,0.536,1371,0.632
2018-2019,Tulare,Burton Elementary,Burton Elementary,Elementary Schools (Public),Traditional,K,6,575,454,0.79,487,0.847
2018-2019,Tulare,Burton Elementary,Burton Middle,Intermediate/Middle Schools (Public),Traditional,7,8,540,369,0.6829999999999999,406,0.752
2018-2019,Tulare,Burton Elementary,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,6,563,389,0.691,455,0.8079999999999999
2018-2019,Tulare,Burton Elementary,William R. Buckley Elementary,Elementary Schools (Public),Traditional,K,6,587,378,0.644,426,0.726
2018-2019,Tulare,Burton Elementary,Jim Maples Academy,Elementary Schools (Public),Traditional,K,6,451,356,0.789,384,0.851
2018-2019,Tulare,Columbine Elementary,Columbine Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,202,94,0.465,117,0.579
2018-2019,Tulare,Cutler-Orosi Joint Unified,Esperanza High,Alternative Schools of Choice,Alternative School of Choice,K,12,30,18,0.6,18,0.6
2018-2019,Tulare,Cutler-Orosi Joint Unified,Cutler-Orosi Community Day,District Community Day Schools,Community Day School,7,12,10,8,0.8,8,0.8
2018-2019,Tulare,Cutler-Orosi Joint Unified,Lovell High,Continuation High Schools,Continuation School,9,12,64,53,0.828,54,0.8440000000000001
2018-2019,Tulare,Cutler-Orosi Joint Unified,Orosi High,High Schools (Public),Traditional,9,12,1093,907,0.83,1005,0.919
2018-2019,Tulare,Cutler-Orosi Joint Unified,Cutler Elementary,Elementary Schools (Public),Traditional,K,5,678,624,0.92,650,0.9590000000000001
2018-2019,Tulare,Cutler-Orosi Joint Unified,Palm Elementary,Elementary Schools (Public),Traditional,K,5,662,582,0.879,635,0.9590000000000001
2018-2019,Tulare,Cutler-Orosi Joint Unified,Golden Valley Elementary,Elementary Schools (Public),Traditional,K,5,749,675,0.9009999999999999,721,0.963
2018-2019,Tulare,Cutler-Orosi Joint Unified,El Monte Middle,Intermediate/Middle Schools (Public),Traditional,6,8,865,787,0.91,825,0.9540000000000001
2018-2019,Tulare,Ducor Union Elementary,Ducor Union Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,168,115,0.685,127,0.7559999999999999
2018-2019,Tulare,Earlimart Elementary,Earlimart Community Day,District Community Day Schools,Community Day School,4,8,6,5,0.833,5,0.833
2018-2019,Tulare,Earlimart Elementary,Alila,Elementary Schools (Public),Traditional,K,5,533,476,0.893,508,0.953
2018-2019,Tulare,Earlimart Elementary,Earlimart Elementary,Elementary Schools (Public),Traditional,K,5,598,521,0.871,564,0.943
2018-2019,Tulare,Earlimart Elementary,Earlimart Middle,Intermediate/Middle Schools (Public),Traditional,6,8,567,491,0.866,532,0.938
2018-2019,Tulare,Hope Elementary,Hope Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,241,170,0.705,181,0.7509999999999999
2018-2019,Tulare,Hot Springs Elementary,Hot Springs Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,19,19,1.0,19,1.0
2018-2019,Tulare,Kings River Union Elementary,Kings River Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,444,381,0.858,407,0.917
2018-2019,Tulare,Liberty Elementary,Liberty Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,665,304,0.457,353,0.531
2018-2019,Tulare,Lindsay Unified,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,8,488,368,0.754,394,0.807
2018-2019,Tulare,Lindsay Unified,Kennedy Elementary,Elementary Schools (Public),Traditional,K,8,447,372,0.8320000000000001,400,0.895
2018-2019,Tulare,Lindsay Unified,Reagan Elementary,Elementary Schools (Public),Traditional,K,8,392,346,0.883,355,0.9059999999999999
2018-2019,Tulare,Lindsay Unified,Loma Vista Charter,K-12 Schools (Public),Traditional,K,12,36,31,0.861,31,0.861
2018-2019,Tulare,Lindsay Unified,John J. Cairns Continuation,Continuation High Schools,Continuation School,9,12,66,60,0.909,62,0.9390000000000001
2018-2019,Tulare,Lindsay Unified,Lindsay Community Day,District Community Day Schools,Community Day School,7,12,16,11,0.688,11,0.688
2018-2019,Tulare,Lindsay Unified,Lindsay Senior High,High Schools (Public),Traditional,9,12,1088,854,0.785,957,0.88
2018-2019,Tulare,Lindsay Unified,Jefferson Elementary,Elementary Schools (Public),Traditional,K,8,435,353,0.8109999999999999,393,0.903
2018-2019,Tulare,Lindsay Unified,Washington Elementary,Elementary Schools (Public),Traditional,P,8,729,618,0.848,647,0.888
2018-2019,Tulare,Lindsay Unified,Lincoln Elementary,Elementary Schools (Public),Traditional,K,8,424,335,0.79,381,0.899
2018-2019,Tulare,Monson-Sultana Joint Union Elementary,Monson-Sultana Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,459,369,0.804,387,0.843
2018-2019,Tulare,Oak Valley Union Elementary,Oak Valley Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,551,380,0.69,423,0.768
2018-2019,Tulare,Outside Creek Elementary,Outside Creek Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,103,94,0.9129999999999999,101,0.981
2018-2019,Tulare,Palo Verde Union Elementary,Palo Verde Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,594,499,0.84,540,0.909
2018-2019,Tulare,Pixley Union Elementary,Pixley Middle,Intermediate/Middle Schools (Public),Traditional,6,8,324,288,0.889,305,0.941
2018-2019,Tulare,Pixley Union Elementary,Pixley Elementary,Elementary Schools (Public),Traditional,K,5,695,626,0.9009999999999999,665,0.9570000000000001
2018-2019,Tulare,Pleasant View Elementary,Pleasant View Elementary,Elementary Schools (Public),Traditional,K,8,471,395,0.8390000000000001,415,0.8809999999999999
2018-2019,Tulare,Richgrove Elementary,Richgrove Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,589,544,0.924,566,0.961
2018-2019,Tulare,Rockford Elementary,Rockford Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,339,169,0.499,193,0.569
2018-2019,Tulare,Saucelito Elementary,Saucelito Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,78,57,0.731,60,0.769
2018-2019,Tulare,Sequoia Union Elementary,Sequoia Union Elementary,Junior High Schools (Public),Traditional,8,8,36,14,0.389,15,0.41700000000000004
2018-2019,Tulare,Sequoia Union Elementary,Sequoia Elementary Charter,Elementary Schools (Public),Traditional,K,7,322,131,0.40700000000000003,145,0.45
2018-2019,Tulare,Springville Union Elementary,Springville Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,320,168,0.525,191,0.597
2018-2019,Tulare,Stone Corral Elementary,Crescent Valley Public Charter II,K-12 Schools (Public),Traditional,K,12,451,376,0.8340000000000001,396,0.878
2018-2019,Tulare,Stone Corral Elementary,Stone Corral Elementary,Elementary Schools (Public),Traditional,K,8,130,114,0.877,115,0.885
2018-2019,Tulare,Strathmore Union Elementary,Strathmore Elementary,Elementary Schools (Public),Traditional,K,8,779,698,0.8959999999999999,743,0.9540000000000001
2018-2019,Tulare,Sundale Union Elementary,Sundale Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,826,329,0.39799999999999996,376,0.455
2018-2019,Tulare,Sunnyside Union Elementary,Sunnyside Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,P,8,368,301,0.818,304,0.826
2018-2019,Tulare,Terra Bella Union Elementary,Terra Bella Elementary,Elementary Schools (Public),Traditional,K,5,590,533,0.903,533,0.903
2018-2019,Tulare,Terra Bella Union Elementary,Carl Smith Middle,Intermediate/Middle Schools (Public),Traditional,6,8,293,280,0.956,280,0.956
2018-2019,Tulare,Three Rivers Union Elementary,Three Rivers Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,131,44,0.336,60,0.45799999999999996
2018-2019,Tulare,Tipton Elementary,Tipton Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,549,423,0.77,440,0.8009999999999999
2018-2019,Tulare,Traver Joint Elementary,Traver Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,232,188,0.81,208,0.897
2018-2019,Tulare,Tulare City,Los Tules Middle,Intermediate/Middle Schools (Public),Traditional,6,8,658,546,0.83,600,0.912
2018-2019,Tulare,Tulare City,Mission Valley Elementary,Elementary Schools (Public),Traditional,K,6,709,316,0.446,371,0.523
2018-2019,Tulare,Tulare City,Tulare Support,District Community Day Schools,Community Day School,K,8,14,13,0.929,13,0.929
2018-2019,Tulare,Tulare City,Alpine Vista,Elementary Schools (Public),Traditional,K,8,1325,544,0.41100000000000003,677,0.511
2018-2019,Tulare,Tulare City,Mulcahy Middle,Intermediate/Middle Schools (Public),Traditional,5,8,667,609,0.9129999999999999,641,0.961
2018-2019,Tulare,Tulare City,Cherry Avenue Middle,Intermediate/Middle Schools (Public),Traditional,6,8,497,387,0.779,417,0.8390000000000001
2018-2019,Tulare,Tulare City,Frank Kohn Elementary,Elementary Schools (Public),Traditional,K,6,642,487,0.759,535,0.833
2018-2019,Tulare,Tulare City,Garden Elementary,Elementary Schools (Public),Traditional,K,6,705,453,0.643,496,0.7040000000000001
2018-2019,Tulare,Tulare City,Lincoln Elementary,Elementary Schools (Public),Traditional,K,5,261,239,0.9159999999999999,248,0.95
2018-2019,Tulare,Tulare City,Maple Elementary,Elementary Schools (Public),Traditional,K,5,674,619,0.9179999999999999,652,0.9670000000000001
2018-2019,Tulare,Tulare City,Roosevelt Elementary,Elementary Schools (Public),Traditional,K,4,582,535,0.919,562,0.966
2018-2019,Tulare,Tulare City,Wilson Elementary,Elementary Schools (Public),Traditional,K,5,474,437,0.922,446,0.941
2018-2019,Tulare,Tulare City,Cypress Elementary,Elementary Schools (Public),Traditional,K,6,571,430,0.753,488,0.855
2018-2019,Tulare,Tulare City,Pleasant Elementary,Elementary Schools (Public),Traditional,K,5,697,552,0.792,614,0.8809999999999999
2018-2019,Tulare,Tulare City,Live Oak Middle,Intermediate/Middle Schools (Public),Traditional,7,8,494,275,0.557,316,0.64
2018-2019,Tulare,Tulare City,Heritage Elementary,Elementary Schools (Public),Traditional,K,6,614,498,0.8109999999999999,537,0.875
2018-2019,Tulare,Tulare City,Tulare City Community Day,District Community Day Schools,Community Day School,6,8,4,3,0.75,3,0.75
2018-2019,Tulare,Tulare Joint Union High,Countryside Community Day,District Community Day Schools,Community Day School,9,12,30,22,0.733,24,0.8
2018-2019,Tulare,Tulare Joint Union High,Mission Oak High,High Schools (Public),Traditional,9,12,1554,890,0.573,988,0.636
2018-2019,Tulare,Tulare Joint Union High,Sierra Vista Charter High,High Schools (Public),Traditional,9,12,84,63,0.75,67,0.7979999999999999
2018-2019,Tulare,Tulare Joint Union High,Accelerated Charter High,High Schools (Public),Traditional,9,12,130,105,0.8079999999999999,110,0.846
2018-2019,Tulare,Tulare Joint Union High,Tulare Technical Preparatory High,Continuation High Schools,Continuation School,9,12,39,28,0.718,31,0.795
2018-2019,Tulare,Tulare Joint Union High,Tulare Union High,High Schools (Public),Traditional,9,12,1732,1128,0.6509999999999999,1220,0.7040000000000001
2018-2019,Tulare,Tulare Joint Union High,Tulare Western High,High Schools (Public),Traditional,9,12,2052,1277,0.622,1424,0.6940000000000001
2018-2019,Tulare,Visalia Unified,District Office,,,P,Adult,11,7,0.636,7,0.636
2018-2019,Tulare,Visalia Unified,Oak Grove Elementary,Elementary Schools (Public),Traditional,K,8,883,201,0.228,248,0.281
2018-2019,Tulare,Visalia Unified,Four Creeks Elementary,Elementary Schools (Public),Traditional,P,6,663,559,0.843,592,0.893
2018-2019,Tulare,Visalia Unified,Visalia Charter Independent Study,High Schools (Public),Traditional,7,12,546,364,0.667,384,0.703
2018-2019,Tulare,Visalia Unified,Cottonwood Creek Elementary,Elementary Schools (Public),Traditional,K,6,709,353,0.498,427,0.602
2018-2019,Tulare,Visalia Unified,Manuel F. Hernandez,Elementary Schools (Public),Traditional,P,6,761,349,0.45899999999999996,447,0.5870000000000001
2018-2019,Tulare,Visalia Unified,Visalia Technical Early College,High Schools (Public),Traditional,9,12,261,124,0.475,148,0.5670000000000001
2018-2019,Tulare,Visalia Unified,Shannon Ranch Elementary,Elementary Schools (Public),Traditional,K,6,680,222,0.326,271,0.39899999999999997
2018-2019,Tulare,Visalia Unified,Ridgeview Middle,Intermediate/Middle Schools (Public),Traditional,7,8,735,364,0.495,414,0.563
2018-2019,Tulare,Visalia Unified,Global Learning Charter,Elementary Schools (Public),Traditional,K,7,419,303,0.723,332,0.792
2018-2019,Tulare,Visalia Unified,Golden West High,High Schools (Public),Traditional,9,12,1780,1022,0.574,1154,0.648
2018-2019,Tulare,Visalia Unified,El Diamante High,High Schools (Public),Traditional,9,12,2061,1017,0.493,1207,0.586
2018-2019,Tulare,Visalia Unified,Mt. Whitney High,High Schools (Public),Traditional,9,12,1684,896,0.532,976,0.58
2018-2019,Tulare,Visalia Unified,Redwood High,High Schools (Public),Traditional,9,12,2319,1009,0.435,1212,0.523
2018-2019,Tulare,Visalia Unified,Sequoia High,Continuation High Schools,Continuation School,9,12,298,252,0.846,256,0.8590000000000001
2018-2019,Tulare,Visalia Unified,Conyer Elementary,Elementary Schools (Public),Traditional,K,6,426,325,0.763,351,0.8240000000000001
2018-2019,Tulare,Visalia Unified,Crowley Elementary,Elementary Schools (Public),Traditional,P,6,566,463,0.818,493,0.871
2018-2019,Tulare,Visalia Unified,Divisadero Middle,Intermediate/Middle Schools (Public),Traditional,7,8,799,563,0.705,589,0.737
2018-2019,Tulare,Visalia Unified,Elbow Creek Elementary,Elementary Schools (Public),Traditional,P,6,549,352,0.6409999999999999,405,0.738
2018-2019,Tulare,Visalia Unified,Riverway Elementary,Elementary Schools (Public),Traditional,K,6,717,478,0.667,561,0.782
2018-2019,Tulare,Visalia Unified,Goshen Elementary,Elementary Schools (Public),Traditional,P,6,782,690,0.882,728,0.9309999999999999
2018-2019,Tulare,Visalia Unified,Green Acres Middle,Intermediate/Middle Schools (Public),Traditional,7,8,792,459,0.58,538,0.679
2018-2019,Tulare,Visalia Unified,Highland Elementary,Elementary Schools (Public),Traditional,P,6,522,484,0.927,496,0.95
2018-2019,Tulare,Visalia Unified,Houston Elementary,Elementary Schools (Public),Traditional,P,6,584,535,0.9159999999999999,553,0.9470000000000001
2018-2019,Tulare,Visalia Unified,Ivanhoe Elementary,Elementary Schools (Public),Traditional,P,8,615,526,0.855,552,0.898
2018-2019,Tulare,Visalia Unified,Mineral King Elementary,Elementary Schools (Public),Traditional,P,6,633,414,0.654,488,0.7709999999999999
2018-2019,Tulare,Visalia Unified,Mountain View Elementary,Elementary Schools (Public),Traditional,K,8,571,378,0.662,456,0.799
2018-2019,Tulare,Visalia Unified,Royal Oaks Elementary,Elementary Schools (Public),Traditional,P,6,479,323,0.674,373,0.779
2018-2019,Tulare,Visalia Unified,Crestwood Elementary,Elementary Schools (Public),Traditional,P,6,638,458,0.718,498,0.7809999999999999
2018-2019,Tulare,Visalia Unified,Annie R. Mitchell,Elementary Schools (Public),Traditional,P,6,730,453,0.621,532,0.7290000000000001
2018-2019,Tulare,Visalia Unified,Veva Blunt Elementary,Elementary Schools (Public),Traditional,K,6,622,459,0.738,508,0.8170000000000001
2018-2019,Tulare,Visalia Unified,Washington Elementary,Elementary Schools (Public),Traditional,P,6,285,256,0.898,269,0.9440000000000001
2018-2019,Tulare,Visalia Unified,Willow Glen Elementary,Elementary Schools (Public),Traditional,P,8,614,411,0.669,461,0.7509999999999999
2018-2019,Tulare,Visalia Unified,Valley Oak Middle,Intermediate/Middle Schools (Public),Traditional,7,8,946,666,0.7040000000000001,722,0.763
2018-2019,Tulare,Visalia Unified,Linwood Elementary,Elementary Schools (Public),Traditional,K,6,578,293,0.507,358,0.619
2018-2019,Tulare,Visalia Unified,Golden Oak Elementary,Elementary Schools (Public),Traditional,K,6,622,428,0.688,488,0.785
2018-2019,Tulare,Visalia Unified,Pinkham Elementary,Elementary Schools (Public),Traditional,K,6,508,376,0.74,413,0.813
2018-2019,Tulare,Visalia Unified,Hurley Elementary,Elementary Schools (Public),Traditional,K,6,723,184,0.254,209,0.289
2018-2019,Tulare,Visalia Unified,La Joya Middle,Intermediate/Middle Schools (Public),Traditional,7,8,901,478,0.531,566,0.628
2018-2019,Tulare,Visalia Unified,Charter Home School Academy,Elementary Schools (Public),Traditional,K,8,95,60,0.632,60,0.632
2018-2019,Tulare,Waukena Joint Union Elementary,Waukena Joint Union Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,207,168,0.812,188,0.9079999999999999
2018-2019,Tulare,Woodville Union Elementary,Woodville Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,433,386,0.8909999999999999,398,0.919
2018-2019,Tulare,Farmersville Unified,Freedom Elementary,Elementary Schools (Public),Traditional,4,6,580,518,0.893,548,0.945
2018-2019,Tulare,Farmersville Unified,Farmersville High,High Schools (Public),Traditional,9,12,718,620,0.8640000000000001,651,0.907
2018-2019,Tulare,Farmersville Unified,Deep Creek Academy,Continuation High Schools,Continuation School,9,12,69,60,0.87,60,0.87
2018-2019,Tulare,Farmersville Unified,George L. Snowden Elementary,Elementary Schools (Public),Traditional,2,3,376,336,0.894,353,0.9390000000000001
2018-2019,Tulare,Farmersville Unified,J. E. Hester Elementary,Elementary Schools (Public),Traditional,K,1,413,366,0.8859999999999999,386,0.935
2018-2019,Tulare,Farmersville Unified,Farmersville Junior High,Intermediate/Middle Schools (Public),Traditional,7,8,403,372,0.9229999999999999,385,0.955
2018-2019,Tulare,Porterville Unified,Santa Fe Elementary,Elementary Schools (Public),Traditional,K,5,759,602,0.7929999999999999,602,0.7929999999999999
2018-2019,Tulare,Porterville Unified,Sequoia Middle,Intermediate/Middle Schools (Public),Traditional,7,8,584,377,0.6459999999999999,380,0.6509999999999999
2018-2019,Tulare,Porterville Unified,Butterfield Charter High,High Schools (Public),Traditional,9,12,311,248,0.797,248,0.797
2018-2019,Tulare,Porterville Unified,Harmony Magnet Academy,High Schools (Public),Traditional,9,12,510,327,0.6409999999999999,328,0.643
2018-2019,Tulare,Porterville Unified,Porterville Military Academy,K-12 Schools (Public),Traditional,6,12,162,133,0.821,133,0.821
2018-2019,Tulare,Porterville Unified,Vine Street Community Day,District Community Day Schools,Community Day School,7,12,19,15,0.789,15,0.789
2018-2019,Tulare,Porterville Unified,Granite Hills High,High Schools (Public),Traditional,9,12,1348,1125,0.835,1125,0.835
2018-2019,Tulare,Porterville Unified,Prospect Education Center,Alternative Schools of Choice,Alternative School of Choice,K,12,65,49,0.754,49,0.754
2018-2019,Tulare,Porterville Unified,Citrus High,Continuation High Schools,Continuation School,9,12,165,135,0.818,135,0.818
2018-2019,Tulare,Porterville Unified,Monache High,High Schools (Public),Traditional,9,12,1998,1274,0.638,1277,0.639
